"muni_idx","obs","pred_bym2","pred_naive","n","n_efectivo","vecinos_retenidos","estrato_vecinos"
952,0.381892068528156,0.737748881796992,0.659216888047456,9,7.84724251858254,1,"1-2"
953,0.38221729138716,0.590379560915399,0.659216888047456,5,3.66183459411875,2,"1-2"
954,0.917998788184677,0.731837732971256,0.659216888047456,9,6.80354057892882,2,"1-2"
956,0.67951369086802,0.650575230732805,0.659216888047456,21,14.2125919337182,2,"1-2"
957,1,0.722521586497902,0.659216888047456,1,1,2,"1-2"
958,0.581071126617581,0.626387671492244,0.659216888047456,13,10.0115628507252,5,"3+"
959,0.606506845875225,0.620901973465153,0.659216888047456,15,11.8230747824785,3,"3+"
960,0.330899033598329,0.716577993986725,0.659216888047456,4,3.01544037667343,1,"1-2"
963,0.542957660197233,0.651656345499785,0.659216888047456,11,9.15370340718975,2,"1-2"
964,0.398943744538448,0.593556992528549,0.659216888047456,8,6.82217592987125,3,"3+"
966,0.410792515758373,0.648622086275617,0.659216888047456,24,18.3006275835476,5,"3+"
967,0.670769578340478,0.574840506376364,0.659216888047456,5,4.09972486166375,1,"1-2"
971,0.631053938647079,0.590164089630924,0.659216888047456,7,5.90902022799124,2,"1-2"
972,1,0.749335236452545,0.659216888047456,7,5.83966178514736,3,"3+"
973,0.856013799292924,0.665597689564554,0.659216888047456,11,7.90802077800634,4,"3+"
974,0.521037261054917,0.555019032940243,0.659216888047456,14,12.7264547413414,2,"1-2"
975,0.418179279141882,0.580363595121379,0.659216888047456,33,15.3938239047865,5,"3+"
978,0.0792953330989044,0.42247275267113,0.659216888047456,5,4.05594324481001,3,"3+"
980,0.526547881433345,0.649679931951209,0.659216888047456,86,14.9707099801617,6,"3+"
981,0.819985768671758,0.629678208216842,0.659216888047456,37,10.1725004306908,4,"3+"
982,1,0.859782839162525,0.659216888047456,1,1,2,"1-2"
985,0.555075234524175,0.584997572704446,0.659216888047456,49,33.1739372554933,3,"3+"
986,0.630456093289901,0.532904254567836,0.659216888047456,24,12.011484473543,0,"0"
990,0.747795396021134,0.682819188050564,0.659216888047456,67,40.6101889802031,3,"3+"
995,0.803467955709902,0.651055986295544,0.659216888047456,7,4.53607941198289,1,"1-2"
996,0.455227238255245,0.527488354027988,0.659216888047456,20,14.285764201169,3,"3+"
998,0.42647527404806,0.650897750863751,0.659216888047456,49,23.8457267191034,5,"3+"
1007,0,0.7842206961918,0.659216888047456,2,1.99888174084827,0,"0"
1031,0.666666666666667,0.641457564322483,0.659216888047456,2,1.8,0,"0"
1056,1,0.642365695389574,0.659216888047456,9,7.03524404058314,0,"0"
1062,0.694092517743458,0.75485011720543,0.659216888047456,11,7.82091695655649,0,"0"
1077,0.356020074916044,0.486483103186343,0.659216888047456,4,2.89765320159731,0,"0"
1086,0.444307576568728,0.658944234930935,0.659216888047456,11,8.31134140972099,0,"0"
1113,0.616072553117387,0.663886437009008,0.659216888047456,6,5.39954700313248,0,"0"
