"muni_idx","diferencia_pp","dif_q025","dif_q975","prev_ESH","fuente_ESH","priv_ESH","prev_AHA","fuente_AHA","priv_AHA","ambos_directos","suprimir_privacidad","cve_ent","cve_mun","nomgeo"
2271,-21.5185755865171,-50.8495479038797,10.2743819020901,0.519809701095137,"sintetico_postestratificado",FALSE,0.304623945229966,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","063","Chontla"
2272,-21.9653575304713,-50.625219307975,10.196024270035,0.547718543781636,"sintetico_postestratificado",FALSE,0.328064968476923,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","093","Jilotepec"
2273,-23.2356396725733,-50.7371620754149,6.93748066117053,0.532872345915774,"sintetico_postestratificado",FALSE,0.300515949190042,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","094","Juan Rodríguez Clara"
2274,-22.7832569855223,-53.8598200474467,6.94675252778185,0.534441166478595,"sintetico_postestratificado",FALSE,0.306608596623372,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","095","Juchique de Ferrer"
2275,-21.0960957764892,-51.4665731718998,10.3216722414265,0.546489992710976,"sintetico_postestratificado",FALSE,0.335529034946084,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","096","Landero y Coss"
2276,-23.055776705345,-51.9642476065495,7.50113469020994,0.559466855116464,"sintetico_postestratificado",FALSE,0.328909088063013,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","104","Mecayapan"
2277,-21.870548375305,-47.6103025119515,6.18876876056391,0.597203211752484,"muestra_directa",TRUE,0.378497727999434,"muestra_directa",TRUE,TRUE,TRUE,"30","118","Orizaba"
2278,-23.5159893025207,-52.7695898723348,7.52651097687985,0.562711181586623,"sintetico_postestratificado",FALSE,0.327551288561416,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","119","Otatitlán"
2279,-22.4541551509441,-51.0853841008584,6.89250513199713,0.568921896757117,"sintetico_postestratificado",FALSE,0.344380345247676,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","121","Ozuluama de Mascareñas"
2280,-23.2622567977488,-43.9625577283436,-2.67726865156085,0.667464733137788,"muestra_directa",FALSE,0.4348421651603,"muestra_directa",FALSE,TRUE,FALSE,"30","123","Pánuco"
2281,-22.3057418811736,-45.7274586604253,4.11348719443955,0.58793156689783,"muestra_directa",TRUE,0.364874148086093,"muestra_directa",TRUE,TRUE,TRUE,"30","124","Papantla"
2282,-25.4299822017235,-52.8190963108712,5.13961844265137,0.582768039199763,"sintetico_postestratificado",FALSE,0.328468217182528,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","125","Paso del Macho"
2283,-25.3481988875174,-52.8321631642013,3.51819144334392,0.589061273929357,"sintetico_postestratificado",FALSE,0.335579285054183,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","129","Platón Sánchez"
2284,-25.950131871241,-55.6476796284858,3.83806191359734,0.580454029937633,"sintetico_postestratificado",FALSE,0.320952711225223,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","130","Playa Vicente"
2285,-26.2383947552403,-53.2922909921514,4.27269812104775,0.596426632486996,"sintetico_postestratificado",FALSE,0.334042684934594,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","122","Pajapan"
2286,-23.802279690567,-51.906073458396,6.17365580631773,0.528441966633538,"sintetico_postestratificado",FALSE,0.290419169727868,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","132","Las Vigas de Ramírez"
2287,-21.5629495057551,-51.4260835129778,11.3928506161388,0.559432882519806,"sintetico_postestratificado",FALSE,0.343803387462255,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","133","Pueblo Viejo"
2288,-19.3957546432102,-45.393024088349,8.86021443988496,0.529988372585549,"muestra_directa",TRUE,0.336030826153447,"muestra_directa",TRUE,TRUE,TRUE,"30","134","Puente Nacional"
2289,-22.1230098457125,-50.7820958741606,9.16682786414243,0.56231458987914,"sintetico_postestratificado",FALSE,0.341084491422015,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","135","Rafael Delgado"
2290,-23.8638137107757,-53.3179111460446,9.50150496650769,0.608178887951276,"sintetico_postestratificado",FALSE,0.369540750843519,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","106","Miahuatlán"
2291,-26.0949362546819,-50.907753138723,3.81042554418281,0.589120097976432,"muestra_directa",TRUE,0.328170735429614,"muestra_directa",TRUE,TRUE,TRUE,"30","102","Martínez de la Torre"
2292,-24.3254107836098,-53.1684970835662,7.13281729216,0.598498649028751,"sintetico_postestratificado",FALSE,0.355244541192652,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","170","Texcatepec"
2293,-24.9434432352934,-53.8359349624368,3.99620752415555,0.545882129059804,"sintetico_postestratificado",FALSE,0.29644769670687,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","171","Texhuacán"
2294,-24.7597473993713,-52.3074872159542,4.67111509494383,0.55226174543951,"sintetico_postestratificado",FALSE,0.304664271445797,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","172","Texistepec"
2295,-24.20217478531,-52.3957230162018,5.83064499626692,0.574162496642776,"sintetico_postestratificado",FALSE,0.332140748789677,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","174","Tierra Blanca"
2296,-22.5689127164767,-52.1022006095859,7.92902302739467,0.55428446133545,"sintetico_postestratificado",FALSE,0.328595334170683,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","176","Tlacojalpan"
2297,-21.9202983697741,-50.290437810569,10.3477829975672,0.524657079195394,"sintetico_postestratificado",FALSE,0.305454095497652,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","179","Tlacotepec de Mejía"
2298,-19.1495469897618,-43.9930647246201,8.21607042306137,0.645126505528317,"muestra_directa",TRUE,0.453631035630699,"muestra_directa",TRUE,TRUE,TRUE,"30","177","Tlacolulan"
2299,-29.2343477082275,-51.7128515053728,-3.34890187400882,0.54542607109362,"muestra_directa",TRUE,0.253082594011345,"muestra_directa",FALSE,TRUE,TRUE,"30","193","Veracruz"
2300,-22.2147659543366,-51.0388784008542,9.94879135459076,0.519023253583976,"sintetico_postestratificado",FALSE,0.296875594040609,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","143","Santiago Tuxtla"
2301,-24.0460035252319,-51.8625488850695,8.39200213438023,0.569858577470091,"sintetico_postestratificado",FALSE,0.329398542217773,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","144","Sayula de Alemán"
2302,-24.0375244012259,-52.8367520725415,8.67094082786654,0.564637918215078,"sintetico_postestratificado",FALSE,0.32426267420282,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","142","San Juan Evangelista"
2303,-19.2408049997498,-42.6265901854709,6.8943919098486,0.655003796783889,"muestra_directa",FALSE,0.462595746786392,"muestra_directa",FALSE,TRUE,FALSE,"30","151","Tamiahua"
2304,-22.8840252702491,-52.0321313974506,9.93507630845267,0.610618017034975,"sintetico_postestratificado",FALSE,0.381777764332484,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","152","Tampico Alto"
2305,-23.8282016496082,-53.997593482085,6.83782126936404,0.594040598798635,"sintetico_postestratificado",FALSE,0.355758582302553,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","153","Tancoco"
2306,-23.5398786451398,-52.7685958515417,8.22964251332252,0.550413212212058,"sintetico_postestratificado",FALSE,0.31501442576066,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","154","Tantima"
2307,-21.0872943930784,-43.6206237014796,1.64815144938192,0.524101373567458,"muestra_directa",FALSE,0.313228429636673,"muestra_directa",FALSE,TRUE,FALSE,"30","155","Tantoyuca"
2308,-23.5744873688648,-51.9308729368056,7.67010471297599,0.583754829936937,"sintetico_postestratificado",FALSE,0.348009956248289,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","156","Tatatila"
2309,-22.7251521074,-51.7748091652661,6.95248515318411,0.56417786094431,"sintetico_postestratificado",FALSE,0.33692633987031,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","157","Castillo de Teayo"
2310,-23.5819165378404,-52.1997911020925,7.34574384907786,0.560900337088642,"sintetico_postestratificado",FALSE,0.325081171710238,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","158","Tecolutla"
2311,-24.2210334514671,-48.6661240176811,2.16352698184552,0.513950651317183,"muestra_directa",TRUE,0.271740316802512,"muestra_directa",FALSE,TRUE,TRUE,"30","159","Tehuipango"
2312,-22.4423665561536,-49.6103277865751,6.25653406711537,0.563905061971885,"sintetico_postestratificado",FALSE,0.339481396410349,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","160","Álamo Temapache"
2313,-22.2437127340386,-50.2775233660756,8.8688221438579,0.570261556506731,"sintetico_postestratificado",FALSE,0.347824429166345,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","161","Tempoal"
