muni_idx,prev_principal_ponderado,prev_sensibilidad_sin_ponderar,n,dif_sin_menos_principal_pp,quintil_principal,quintil_sin_ponderar,cambia_quintil,estrato_n,suprimir_privacidad
1876,0.444278570260831,0.461852674358811,17,1.75741040979804,4,4,FALSE,n=10-29,FALSE
1882,0.391781530252455,0.40203379001629,17,1.02522597638343,3,3,FALSE,n=10-29,FALSE
1887,,,,,,,,,TRUE
1890,0.282413273183859,0.306663509022071,11,2.42502358382121,1,1,FALSE,n=10-29,FALSE
1891,0.43319624231003,0.450705253057759,17,1.75090107477288,4,4,FALSE,n=10-29,FALSE
1892,0.297433495790516,0.366234442751092,13,6.88009469605761,1,2,TRUE,n=10-29,FALSE
1894,0.573829052864803,0.529804011004884,20,-4.40250418599187,5,5,FALSE,n=10-29,FALSE
1897,0.504504581734665,0.489251410517254,51,-1.52531712174103,5,5,FALSE,n>=30,FALSE
1898,0.59035164062153,0.572375406260157,13,-1.79762343613735,5,5,FALSE,n=10-29,FALSE
1901,0.494145598791779,0.48529121335565,16,-0.885438543612865,4,5,TRUE,n=10-29,FALSE
1902,0.423976889924545,0.366101193359081,12,-5.78756965654632,3,2,TRUE,n=10-29,FALSE
1903,0.344217114657824,0.327635857382525,11,-1.65812572752993,2,1,TRUE,n=10-29,FALSE
1904,0.378468481601161,0.382261255345153,68,0.37927737439919,3,3,FALSE,n>=30,FALSE
1905,,,,,,,,,TRUE
1907,0.403163382975074,0.391826796553993,45,-1.13365864210817,3,3,FALSE,n>=30,FALSE
1908,0.40718508192165,0.423381852385016,91,1.61967704633654,3,3,FALSE,n>=30,FALSE
1909,0.403677863104529,0.436006987790987,12,3.23291246864578,3,4,TRUE,n=10-29,FALSE
1910,0.426146564686827,0.44786323944506,74,2.17166747582329,4,4,FALSE,n>=30,FALSE
1913,,,,,,,,,TRUE
1924,,,,,,,,,TRUE
1925,0.381151749770029,0.449794207026279,45,6.86424572562507,3,4,TRUE,n>=30,FALSE
1928,0.439756826075175,0.426103085950821,10,-1.36537401243543,4,4,FALSE,n=10-29,FALSE
1932,0.371217110627837,0.447669055093711,23,7.64519444658739,2,4,TRUE,n=10-29,FALSE
1933,0.352450657558014,0.356873378138645,28,0.442272058063059,2,2,FALSE,n=10-29,FALSE
1935,0.370457972749554,0.444297859132545,28,7.3839886382991,2,4,TRUE,n=10-29,FALSE
1940,0.436795567975877,0.409133136211818,118,-2.76624317640582,4,3,TRUE,n>=30,FALSE
1942,,,,,,,,,TRUE
1946,0.436025578168808,0.399078540290297,10,-3.69470378785109,4,3,TRUE,n=10-29,FALSE
1955,0.344892655006295,0.35398105026634,12,0.90883952600459,2,2,FALSE,n=10-29,FALSE
1966,0.471544349471733,0.423744891917183,28,-4.77994575545499,4,4,FALSE,n=10-29,FALSE
1967,0.413688893800027,0.392705185016102,32,-2.09837087839246,3,3,FALSE,n>=30,FALSE
1968,0.190110866845031,0.225909096052227,10,3.57982292071957,1,1,FALSE,n=10-29,FALSE
1971,0.247517623896846,0.309878345774101,14,6.23607218772548,1,1,FALSE,n=10-29,FALSE
1983,0.351427088799249,0.390093407619263,36,3.8666318820014,2,3,TRUE,n>=30,FALSE
1984,,,,,,,,,TRUE
1985,0.331272989328158,0.326159695828192,10,-0.511329349996642,2,1,TRUE,n=10-29,FALSE
1988,0.395537899189502,0.423719550025307,16,2.81816508358043,3,4,TRUE,n=10-29,FALSE
1989,0.442630786373067,0.445179705083226,44,0.254891871015878,4,4,FALSE,n>=30,FALSE
1991,0.557745348096792,0.469528501367021,54,-8.82168467297717,5,4,TRUE,n>=30,FALSE
1992,0.445581292845025,0.440796661716677,39,-0.478463112834843,4,4,FALSE,n>=30,FALSE
1993,0.464755040803284,0.442545908168862,23,-2.22091326344218,4,4,FALSE,n=10-29,FALSE
1994,0.583697099173713,0.515420579367137,33,-6.82765198065759,5,5,FALSE,n>=30,FALSE
1995,,,,,,,,,TRUE
1996,0.271510248414885,0.30751100745763,12,3.60007590427457,1,1,FALSE,n=10-29,FALSE
1997,0.40849465667583,0.418636917253976,14,1.01422605781453,3,3,FALSE,n=10-29,FALSE
1998,0.314601223224401,0.315374047663184,39,0.0772824438783293,1,1,FALSE,n>=30,FALSE
1999,,,,,,,,,TRUE
2000,0.311433242516369,0.331723696713437,82,2.02904541970688,1,2,TRUE,n>=30,FALSE
2001,0.285876338323597,0.344411842899529,34,5.85355045759318,1,2,TRUE,n>=30,FALSE
2010,0.445463122965069,0.398956842132318,30,-4.65062808327516,4,3,TRUE,n>=30,FALSE
2012,,,,,,,,,TRUE
2014,0.408747281076876,0.376445417063032,24,-3.23018640138442,3,2,TRUE,n=10-29,FALSE
2015,0.208170219252422,0.251325966947149,10,4.3155747694727,1,1,FALSE,n=10-29,FALSE
2016,,,,,,,,,TRUE
2020,0.449596326248679,0.384461459489114,37,-6.51348667595656,4,3,TRUE,n>=30,FALSE
2023,,,,,,,,,TRUE
2026,0.38425098601705,0.410654787327183,21,2.64038013101333,3,3,FALSE,n=10-29,FALSE
2030,,,,,,,,,TRUE
2032,0.306911345302445,0.353614659905247,18,4.6703314602803,1,2,TRUE,n=10-29,FALSE
2038,0.476237416010231,0.438846250315,16,-3.73911656952313,4,4,FALSE,n=10-29,FALSE
2042,0.3950164292378,0.379316323852685,15,-1.57001053851142,3,3,FALSE,n=10-29,FALSE
2043,,,,,,,,,TRUE
2046,0.542173794172048,0.514901215885346,21,-2.7272578286702,5,5,FALSE,n=10-29,FALSE
2048,,,,,,,,,TRUE
2051,,,,,,,,,TRUE
2056,0.45648305156086,0.433693021026019,14,-2.27900305348415,4,4,FALSE,n=10-29,FALSE
2057,0.394816857451473,0.38111291689218,13,-1.37039405592928,3,3,FALSE,n=10-29,FALSE
2058,0.361919531235261,0.399133928241624,16,3.72143970063638,2,3,TRUE,n=10-29,FALSE
2059,,,,,,,,,TRUE
2062,0.474606314251261,0.432022151705404,12,-4.25841625458576,4,4,FALSE,n=10-29,FALSE
2066,,,,,,,,,TRUE
2067,,,,,,,,,TRUE
2068,0.425266486123187,0.461673788388179,10,3.64073022649928,3,4,TRUE,n=10-29,FALSE
2072,,,,,,,,,TRUE
2073,,,,,,,,,TRUE
2076,0.418067509574982,0.409114886388107,20,-0.895262318687579,3,3,FALSE,n=10-29,FALSE
2077,0.369945094606698,0.391239929964008,36,2.12948353573096,2,3,TRUE,n>=30,FALSE
2078,0.467218642321175,0.516305287277607,10,4.90866449564322,4,5,TRUE,n=10-29,FALSE
2079,,,,,,,,,TRUE
2080,0.252519169914615,0.259606121959582,18,0.708695204496679,1,1,FALSE,n=10-29,FALSE
2081,,,,,,,,,TRUE
2084,,,,,,,,,TRUE
2085,0.288924534926701,0.338041970386989,19,4.91174354602881,1,2,TRUE,n=10-29,FALSE
2088,0.481312648575452,0.453661793872437,16,-2.76508547030149,4,4,FALSE,n=10-29,FALSE
2089,,,,,,,,,TRUE
2091,,,,,,,,,TRUE
2096,,,,,,,,,TRUE
2100,0.32911725215885,0.339243218575757,11,1.01259664169076,2,2,FALSE,n=10-29,FALSE
2101,,,,,,,,,TRUE
2112,,,,,,,,,TRUE
2113,0.378728703479951,0.396793702047043,12,1.8064998567092,3,3,FALSE,n=10-29,FALSE
2118,,,,,,,,,TRUE
2123,0.229057037796548,0.234226167371518,15,0.516912957496968,1,1,FALSE,n=10-29,FALSE
2127,,,,,,,,,TRUE
2134,,,,,,,,,TRUE
2155,0.307147035610322,0.358128035670699,28,5.09810000603769,1,2,TRUE,n=10-29,FALSE
2157,,,,,,,,,TRUE
2163,0.24204692535562,0.268211344305428,11,2.61644189498077,1,1,FALSE,n=10-29,FALSE
2166,,,,,,,,,TRUE
2168,,,,,,,,,TRUE
2169,,,,,,,,,TRUE
2187,,,,,,,,,TRUE
2202,,,,,,,,,TRUE
2205,0.373438621130902,0.392590233702859,14,1.91516125719568,3,3,FALSE,n=10-29,FALSE
2214,0.373191437213492,0.335991806119579,13,-3.71996310939128,3,2,TRUE,n=10-29,FALSE
2222,,,,,,,,,TRUE
2227,0.41728423805861,0.415717321624,14,-0.156691643460977,3,3,FALSE,n=10-29,FALSE
2229,,,,,,,,,TRUE
2233,,,,,,,,,TRUE
2243,,,,,,,,,TRUE
2250,,,,,,,,,TRUE
2277,,,,,,,,,TRUE
2280,0.616664680442678,0.533727546411077,22,-8.29371340316013,5,5,FALSE,n=10-29,FALSE
2281,,,,,,,,,TRUE
2288,,,,,,,,,TRUE
2291,,,,,,,,,TRUE
2298,,,,,,,,,TRUE
2299,0.352004524829259,0.399743141727882,16,4.77386168986221,2,3,TRUE,n=10-29,FALSE
2303,0.643364632567874,0.552724583561835,12,-9.06400490060389,5,5,FALSE,n=10-29,FALSE
2307,0.295649144946022,0.314989084033007,17,1.93399390869853,1,1,FALSE,n=10-29,FALSE
2311,0.291094756451387,0.309227959522351,10,1.81332030709648,1,1,FALSE,n=10-29,FALSE
2314,0.467184289725989,0.416889145539777,24,-5.02951441862126,4,3,TRUE,n=10-29,FALSE
2318,0.430069311839231,0.378361366082426,17,-5.17079457568045,4,3,TRUE,n=10-29,FALSE
2333,0.377952240815573,0.344040224968088,13,-3.39120158474853,3,2,TRUE,n=10-29,FALSE
2335,,,,,,,,,TRUE
2348,0.47466188348423,0.425928065745247,82,-4.87338177389827,4,4,FALSE,n>=30,FALSE
2349,0.449734164448215,0.44398986900265,11,-0.574429544556448,4,4,FALSE,n=10-29,FALSE
2363,,,,,,,,,TRUE
2365,0.432758277811756,0.375871728881628,13,-5.68865489301283,4,2,TRUE,n=10-29,FALSE
2374,0.317843676021646,0.310315189098591,12,-0.752848692305497,2,1,TRUE,n=10-29,FALSE
2376,0.288721655706249,0.329720749328439,19,4.09990936221901,1,1,FALSE,n=10-29,FALSE
2378,0.346923811892245,0.344043968104968,18,-0.287984378727713,2,2,FALSE,n=10-29,FALSE
2383,0.222161761974822,0.248884604683082,10,2.67228427082602,1,1,FALSE,n=10-29,FALSE
2385,,,,,,,,,TRUE
2387,,,,,,,,,TRUE
2388,,,,,,,,,TRUE
2404,0.337649652706911,0.327870665948284,19,-0.977898675862759,2,1,TRUE,n=10-29,FALSE
2408,0.307165150070834,0.310907485724279,13,0.374233565344512,1,1,FALSE,n=10-29,FALSE
2409,0.282690793465046,0.289754090186697,27,0.706329672165096,1,1,FALSE,n=10-29,FALSE
2410,0.32030182986153,0.326902440747223,15,0.660061088569242,2,1,TRUE,n=10-29,FALSE
2414,0.298644755832342,0.320173836622247,17,2.15290807899045,1,1,FALSE,n=10-29,FALSE
2416,,,,,,,,,TRUE
2422,,,,,,,,,TRUE
2425,0.301948941797399,0.352011758029054,18,5.00628162316548,1,2,TRUE,n=10-29,FALSE
2426,,,,,,,,,TRUE
2428,0.368493902662474,0.342831300554487,20,-2.5662602107987,2,2,FALSE,n=10-29,FALSE
2430,0.504474280603069,0.439417518695726,16,-6.50567619073424,5,4,TRUE,n=10-29,FALSE
2431,0.296472947837538,0.357539351944279,37,6.10664041067418,1,2,TRUE,n>=30,FALSE
2433,,,,,,,,,TRUE
2436,,,,,,,,,TRUE
2439,0.472523875367104,0.42062081486814,16,-5.19030604989639,4,3,TRUE,n=10-29,FALSE
2441,,,,,,,,,TRUE
2451,0.377530326123622,0.402567489491603,54,2.50371633679811,3,3,FALSE,n>=30,FALSE
2455,0.570453557026534,0.494424432259014,16,-7.602912476752,5,5,FALSE,n=10-29,FALSE
2463,0.501136236653767,0.466518376065335,25,-3.46178605884316,5,4,TRUE,n=10-29,FALSE
2464,0.369560310934564,0.422887894057547,22,5.33275831229833,2,3,TRUE,n=10-29,FALSE
2466,0.362894327878956,0.358946242147239,13,-0.394808573171757,2,2,FALSE,n=10-29,FALSE
2467,0.432880642847511,0.400974431039292,17,-3.1906211808219,4,3,TRUE,n=10-29,FALSE
2468,0.500362898894307,0.457262029318813,10,-4.31008695754942,5,4,TRUE,n=10-29,FALSE
2469,0.328990818984096,0.349714272110928,14,2.07234531268325,2,2,FALSE,n=10-29,FALSE
2471,0.424865379628643,0.455296199075216,12,3.0430819446573,3,4,TRUE,n=10-29,FALSE
2473,0.521266415488812,0.492418662371029,10,-2.88477531177828,5,5,FALSE,n=10-29,FALSE
