muni_id,prevalencia,ci_l,ci_u,n,cv_pct,suprimir_privacidad
24_020,,,,,,TRUE
24_021,,,,,,TRUE
24_025,,,,,,TRUE
24_028,0.582909621561915,0.324080066732897,0.841739176390934,36,22.6546089541432,FALSE
24_033,,,,,,TRUE
24_035,0.422600701276617,0.0764014650673119,0.768799937485922,11,41.7964908336672,FALSE
24_037,,,,,,TRUE
24_049,,,,,,TRUE
24_050,,,,,,TRUE
24_052,,,,,,TRUE
24_053,,,,,,TRUE
25_001,0.280451670653403,0.205037816083161,0.355865525223645,31,13.7194605843301,FALSE
25_002,,,,,,TRUE
25_004,,,,,,TRUE
25_005,,,,,,TRUE
25_006,0.309129645420135,0.0815827185288863,0.536676572311384,38,37.5555604526696,FALSE
25_007,,,,,,TRUE
25_008,,,,,,TRUE
25_009,,,,,,TRUE
25_010,0.442020233757305,0.345322435260385,0.538718032254224,11,11.1613921061153,FALSE
25_011,0.366559181704273,0.237642094652396,0.49547626875615,31,17.9436301936978,FALSE
25_012,0.519065605555326,0.290623799332725,0.747507411777926,27,22.4541831905068,FALSE
25_015,0.222022985302829,0.110046932124616,0.333999038481043,15,25.7318580320484,FALSE
25_017,,,,,,TRUE
25_018,0.709189432873549,0.63108723944198,0.787291626305118,12,5.61881720541013,FALSE
26_002,,,,,,TRUE
26_014,,,,,,TRUE
26_018,0.776187672768326,0.659680389335059,0.892694956201593,16,7.65826276724799,FALSE
26_019,,,,,,TRUE
26_025,,,,,,TRUE
26_029,,,,,,TRUE
26_030,0.255762861166107,0.0819417914820228,0.42958393085019,44,34.6743928427423,FALSE
26_033,,,,,,TRUE
26_035,,,,,,TRUE
26_041,,,,,,TRUE
26_042,,,,,,TRUE
26_043,0.340376124560126,0.0205838910285738,0.660168358091678,19,47.9350022076531,FALSE
26_047,0.215058667305101,0.215058667305101,0.215058667305101,15,1.31694371071942e-14,FALSE
26_048,,,,,,TRUE
26_055,0.355762306266981,0.24650338023347,0.465021232300492,13,15.668987139763,FALSE
27_001,,,,,,TRUE
27_002,0.249466465981932,0.0874127879111017,0.411520144052762,18,33.1429106793495,FALSE
27_004,0.489397043912655,0.28379003410435,0.695004053720959,31,21.4348527277178,FALSE
27_005,0.421383839998272,0.255689442323383,0.58707823767316,16,20.0619838667138,FALSE
27_006,0.39240242808746,0.33966303080756,0.445141825367359,13,6.85720929052292,FALSE
27_007,,,,,,TRUE
