"muni_idx","prev_ESH","prev_AHA","diferencia_pp","cve_ent","cve_mun","nomgeo"
1374,0.537431160527318,0.340876410648902,-19.6554749878415,"20","258","San Miguel Achiutla"
1433,0.639205457876056,0.485746285465495,-15.3459172410561,"20","339","San Pedro y San Pablo Teposcolula"
1474,0.736354781977849,0.536599933286622,-19.9754848691228,"20","390","Santa Lucía del Camino"
1475,0.561082911180595,0.360769649660641,-20.0313261519954,"20","408","Santa María del Rosario"
1483,0.647003668513997,0.450247380641123,-19.6756287872874,"20","397","Heroica Ciudad de Tlaxiaco"
1500,0.522190964369748,0.322302545093985,-19.9888419275763,"20","002","Acatlán de Pérez Figueroa"
1512,0.607126024231963,0.436821087936879,-17.0304936295084,"20","385","Santa Cruz Xoxocotlán"
1515,0.697554405497031,0.479955328280192,-21.759907721684,"20","023","Cuilápam de Guerrero"
1517,0.686349225347804,0.466506608729377,-21.9842616618427,"20","310","San Pedro Ixtlahuaca"
1520,0.696400822084377,0.446418387042865,-24.9982435041512,"20","324","San Pedro Pochutla"
1531,0.661601181552752,0.530268383281974,-13.1332798270778,"20","021","Cosolapa"
1565,0.671253841543217,0.44139814395789,-22.9855697585327,"20","028","Heroica Ciudad de Ejutla de Crespo"
1566,0.65988634997038,0.484569320453434,-17.5317029516946,"20","039","Heroica Ciudad de Huajuapan de León"
1569,0.552959084243481,0.376467270583125,-17.6491813660356,"20","067","Oaxaca de Juárez"
1592,0.578132976690471,0.312855661088676,-26.5277315601795,"21","197","Xicotepec"
1598,0.60428060068115,0.384771359795624,-21.9509240885526,"21","199","Xiutetelco"
1602,0.565192798815709,0.404130839544195,-16.1061959271514,"21","132","San Martín Texmelucan"
1608,0.564717082974293,0.455912628809425,-10.8804454164867,"21","102","Nealtican"
1620,0.521173016059433,0.29029516160556,-23.0877854453872,"21","147","Santa Inés Ahuatempan"
1623,0.48256608014549,0.306824470197157,-17.5741609948332,"21","066","Guadalupe"
1626,0.573579775592496,0.352753302090151,-22.0826473502344,"21","065","General Felipe Ángeles"
1629,0.565450473853195,0.399072575029492,-16.6377898823703,"21","148","Santa Isabel Cholula"
1632,0.702898121597387,0.522245565033911,-18.0652556563476,"21","207","Zacapoaxtla"
1640,0.57516965513957,0.338226033574703,-23.6943621564866,"21","055","Chila"
1654,0.612764282274085,0.38138273281212,-23.1381549461966,"21","034","Coronango"
1666,0.533337403956812,0.367747813093808,-16.5589590863004,"21","177","Tlacotepec de Benito Juárez"
1678,0.547182790710796,0.400770673501293,-14.6412117209503,"21","085","Izúcar de Matamoros"
1695,0.652301291204694,0.447714072591222,-20.4587218613472,"21","156","Tehuacán"
1735,0.650293505418365,0.452645046751541,-19.7648458666824,"21","126","San Jerónimo Tecuanipan"
1751,0.608652538849201,0.437524982337317,-17.1127556511884,"21","140","San Pedro Cholula"
1756,0.673313145495235,0.490116459693442,-18.3196685801793,"21","115","Quecholac"
1757,0.675142590779619,0.525252255559097,-14.9890335220522,"21","114","Puebla"
1758,0.558025877434677,0.405365938800407,-15.265993863427,"21","144","San Salvador Huixcolotla"
1763,0.686841994882322,0.512083484146803,-17.4758510735519,"21","010","Ajalpan"
1774,0.57407718343979,0.33843321161662,-23.564397182317,"21","212","Zautla"
1780,0.627421854273298,0.486595454919664,-14.0826399353633,"21","164","Tepeaca"
1785,0.499900535125441,0.327111198625893,-17.2789336499548,"21","043","Cuetzalan del Progreso"
1792,0.766024035545918,0.612761168816948,-15.326286672897,"21","041","Cuautlancingo"
1798,0.559642940772338,0.36446092043091,-19.5182020341429,"21","076","Hueytamalco"
1800,0.547718037104,0.276236768731746,-27.1481268372254,"21","071","Huauchinango"
1803,0.50081247324277,0.246661334879533,-25.4151138363237,"22","002","Pinal de Amoles"
1805,0.70631870579767,0.523258312235174,-18.3060393562496,"22","006","Corregidora"
1807,0.638343262043585,0.387784640541639,-25.0558621501946,"22","011","El Marqués"
1808,0.547653874754138,0.337501133862188,-21.015274089195,"22","012","Pedro Escobedo"
1810,0.641080184390592,0.395066552583509,-24.6013631807083,"22","016","San Juan del Río"
1812,0.655787709081342,0.353783484168297,-30.2004224913045,"22","018","Tolimán"
1814,0.589327641927345,0.381884976879782,-20.7442665047563,"22","001","Amealco de Bonfil"
1815,0.701245176281856,0.317957285742912,-38.3287890538944,"22","014","Querétaro"
1817,0.600596175204942,0.284316477124194,-31.6279698080749,"22","004","Cadereyta de Montes"
1819,0.751033090599057,0.391210110655302,-35.9822979943755,"22","008","Huimilpan"
1821,0.616688453039929,0.450865096594146,-16.5823356445784,"23","001","Cozumel"
1823,0.639367366115405,0.366995839367885,-27.237152674752,"23","002","Felipe Carrillo Puerto"
1824,0.549776251902515,0.391895431800566,-15.7880820101949,"23","005","Benito Juárez"
1825,0.580716545223813,0.396095047401914,-18.4621497821899,"23","004","Othón P. Blanco"
1827,0.64190688035133,0.484288013845286,-15.7618866506044,"23","008","Solidaridad"
1829,0.590813611037719,0.355640258211048,-23.5173352826671,"23","007","Lázaro Cárdenas"
1830,0.465740935457254,0.239538570592149,-22.6202364865104,"23","006","José María Morelos"
1831,0.56821200983592,0.374586213128657,-19.3625796707264,"23","009","Tulum"
1832,0.741759757346874,0.44860015275951,-29.3159604587364,"24","050","Villa de Reyes"
1833,0.580220613191549,0.384754713008392,-19.5465900183157,"24","052","Villa Juárez"
1834,0.610319822489249,0.436232121134549,-17.40877013547,"24","053","Axtla de Terrazas"
1839,0.720666118744627,0.343471149758606,-37.7194968986021,"24","013","Ciudad Valles"
1846,0.754329427850399,0.513291778739851,-24.1037649110548,"24","008","Cerritos"
1848,0.723991934842458,0.450988329674968,-27.300360516749,"24","035","Soledad de Graciano Sánchez"
1853,0.576811654537198,0.304376788551588,-27.2434865985611,"24","037","Tamazunchale"
1856,0.778187305977821,0.535031209583218,-24.3156096394603,"24","028","San Luis Potosí"
1865,0.539116088373954,0.261688074865954,-27.7428013507999,"24","021","Mexquitic de Carmona"
1869,0.604069695069519,0.313599347118897,-29.0470347950623,"24","033","Santo Domingo"
1876,0.663604641415648,0.361677137502375,-30.1927503913272,"24","025","Salinas"
1882,0.55896346205251,0.268863122331802,-29.0100339720708,"24","003","Aquismón"
1887,0.712350952392772,0.439266418839857,-27.3084533552915,"24","020","Matehuala"
1890,0.581929548805274,0.323500023585372,-25.8429525219902,"24","049","Villa de Ramos"
1891,0.631152563282086,0.369987108261291,-26.1165455020795,"25","010","El Fuerte"
1892,0.54944239212466,0.361337627840911,-18.8104764283749,"25","008","Elota"
1894,0.685517624203726,0.524398444318429,-16.1119179885297,"25","018","Navolato"
1897,0.650281407214959,0.322201223426816,-32.8080183788144,"25","001","Ahome"
1898,0.575685983559487,0.262589843427638,-31.3096140131848,"25","002","Angostura"
1901,0.694583025640586,0.488017893023475,-20.6565132617111,"25","009","Escuinapa"
1902,0.492204513133482,0.254915558694715,-23.7288954438767,"25","004","Concordia"
1903,0.607973595270929,0.39639863063973,-21.1574964631199,"25","005","Cosalá"
1904,0.631677383430462,0.470484536091948,-16.1192847338514,"25","012","Mazatlán"
1905,0.541359842199691,0.376563661074209,-16.4796181125481,"25","007","Choix"
1907,0.496072232752066,0.301214194260233,-19.4858038491833,"25","015","Salvador Alvarado"
1908,0.69004699148908,0.343700901001057,-34.6346090488023,"25","006","Culiacán"
1909,0.668633069957457,0.385861549395034,-28.2771520562423,"25","017","Sinaloa"
1910,0.594212682157625,0.372271024128032,-22.1941658029592,"25","011","Guasave"
1913,0.620903149931706,0.295028791662821,-32.5874358268885,"26","033","Huatabampo"
1924,0.63378775368769,0.467592209909452,-16.6195543778238,"26","041","Nacozari de García"
1925,0.512082147224398,0.363624145602485,-14.8458001621913,"26","043","Nogales"
1928,0.59266970416406,0.389329030022266,-20.3340674141794,"26","014","Baviácora"
1932,0.635537903820415,0.477515217985174,-15.8022685835241,"26","029","Guaymas"
1933,0.560291811476499,0.371411515205851,-18.8880296270648,"26","002","Agua Prieta"
1935,0.593372511709721,0.340618383850358,-25.2754127859363,"26","055","San Luis Río Colorado"
1940,0.624214292753991,0.306897652101094,-31.7316640652897,"26","030","Hermosillo"
1942,0.681216462031979,0.537916632485554,-14.3299829546425,"26","025","Empalme"
1946,0.567658043713541,0.383308900917865,-18.4349142795676,"26","035","Imuris"
1955,0.625280234587772,0.340152914278691,-28.5127320309081,"26","048","Puerto Peñasco"
1966,0.716073969970185,0.572065502707121,-14.4008467263064,"26","018","Cajeme"
1967,0.471692864827424,0.285346730979086,-18.6346133848338,"26","047","Pitiquito"
1968,0.623030770047333,0.409371478891491,-21.3659291155842,"26","019","Cananea"
1971,0.617774139766551,0.413478177495204,-20.4295962271347,"26","042","Navojoa"
1983,0.615307557717585,0.387982734211063,-22.7324823506522,"27","006","Cunduacán"
1984,0.598153350067092,0.31548525127311,-28.2668098793982,"27","001","Balancán"
1985,0.661342199793689,0.415497749250289,-24.5844450543401,"27","016","Teapa"
1988,0.536019778340268,0.326698032792253,-20.9321745548015,"27","012","Macuspana"
1989,0.634284611944038,0.308915216828003,-32.5369395116035,"27","002","Cárdenas"
1991,0.639159211680302,0.45902549657104,-18.0133715109262,"27","004","Centro"
1992,0.695479739593765,0.411580407443335,-28.389933215043,"27","005","Comalcalco"
1993,0.660626611752669,0.395605640855854,-26.5020970896815,"27","007","Emiliano Zapata"
1994,0.653846826176267,0.452354962811172,-20.1491863365095,"27","008","Huimanguillo"
1995,0.657236794187807,0.380915026087505,-27.6321768100302,"27","009","Jalapa"
1996,0.575089833431183,0.287361706322398,-28.7728127108785,"27","010","Jalpa de Méndez"
1997,0.617705154243707,0.305783813140948,-31.1921341102759,"27","011","Jonuta"
1998,0.619789422805751,0.364936579946617,-25.4852842859135,"27","013","Nacajuca"
2000,0.510888321493401,0.27121875430229,-23.9669567191111,"28","003","Altamira"
2001,0.577829624126433,0.400327424173834,-17.7502199952599,"28","041","Victoria"
2010,0.615640482067109,0.378639707447892,-23.7000774619217,"28","038","Tampico"
2012,0.640137152048534,0.415672608278386,-22.4464543770148,"28","007","Camargo"
2014,0.682999392258503,0.420154255490075,-26.2845136768428,"28","032","Reynosa"
2015,0.658740850895852,0.430256349011112,-22.848450188474,"28","033","Río Bravo"
2016,0.616633385642623,0.414531592482188,-20.2101793160436,"28","029","Ocampo"
2020,0.69150473088804,0.375932238408041,-31.5572492479998,"28","022","Matamoros"
2023,0.766129017970603,0.525799146283147,-24.0329871687456,"28","021","El Mante"
2026,0.652515868610478,0.409516256366086,-24.2999612244392,"28","027","Nuevo Laredo"
2030,0.605408209970355,0.348056575806981,-25.7351634163374,"28","016","Hidalgo"
2032,0.595677394012954,0.28673466617906,-30.8942727833894,"28","017","Jaumave"
2038,0.646785294914478,0.341452920471552,-30.5332374442926,"28","009","Ciudad Madero"
2042,0.57819157484381,0.382544188313071,-19.5647386530739,"28","018","Jiménez"
2043,0.60091471652634,0.464790740332693,-13.6123976193646,"29","019","Tepetitla de Lardizábal"
2046,0.707481790923187,0.478594376303385,-22.8887414619803,"29","033","Tlaxcala"
2048,0.679590763158498,0.424249687873183,-25.5341075285315,"29","004","Atltzayanca"
2051,0.745649357396015,0.58965091304547,-15.5998444350545,"29","044","Zacatelco"
2056,0.650378380351589,0.414509610494733,-23.5868769856856,"29","025","San Pablo del Monte"
2057,0.69086452922623,0.537428169163319,-15.343636006291,"29","058","Santa Catarina Ayometla"
2058,0.603972582498833,0.434017151992831,-16.9955430506002,"29","014","Hueyotlipan"
2059,0.673129196644905,0.499695181057004,-17.3434015587901,"29","028","Teolocholco"
2062,0.645030076454041,0.434273903501724,-21.0756172952317,"29","015","Ixtacuixtla de Mariano Matamoros"
2066,0.61850719382562,0.40026105843986,-21.824613538576,"29","041","Papalotla de Xicohténcatl"
2067,0.682540643077393,0.477758647849437,-20.4781995227956,"29","038","Tzompantepec"
2068,0.703781544827989,0.532925529786299,-17.085601504169,"29","023","Natívitas"
2072,0.629995927687497,0.390799432379665,-23.9196495307832,"29","001","Amaxac de Guerrero"
2073,0.570817977734692,0.407837398920007,-16.2980578814685,"29","006","Calpulalpan"
2076,0.660348498441084,0.446537335710319,-21.3811162730766,"29","043","Yauhquemehcan"
2077,0.56436632934091,0.405642099596171,-15.8724229744739,"29","013","Huamantla"
2078,0.786198447115486,0.565782775603926,-22.041567151156,"29","002","Apetatitlán de Antonio Carvajal"
2080,0.510650807928261,0.339856086849266,-17.0794721078995,"29","018","Contla de Juan Cuamatzi"
2081,0.575910384129982,0.393421735347584,-18.2488648782398,"29","003","Atlangatepec"
2084,0.618869776703963,0.446324997689106,-17.2544779014857,"29","010","Chiautempan"
2085,0.615332914580392,0.395130731628475,-22.0202182951917,"29","007","El Carmen Tequexquitla"
2088,0.668613179306213,0.35345638802168,-31.5156791284533,"29","031","Tetla de la Solidaridad"
2089,0.591822888324189,0.432643546175935,-15.9179342148253,"29","032","Tetlatlahuca"
2091,0.691800284474384,0.493579466272012,-19.8220818202372,"29","035","Tocatlán"
2112,0.64650265346878,0.464004012235635,-18.2498641233146,"30","079","Ixhuacán de los Reyes"
2113,0.536014060388573,0.342192628199439,-19.3821432189134,"30","192","Vega de Alatorre"
2118,0.628660590425516,0.399765766457643,-22.8894823967873,"30","206","Nanchital de Lázaro Cárdenas del Río"
2123,0.600552233749782,0.378556627484592,-22.199560626519,"30","141","San Andrés Tuxtla"
2127,0.714954597493772,0.490004423824434,-22.4950173669339,"30","131","Poza Rica de Hidalgo"
2134,0.57037709376317,0.31583955138,-25.453754238317,"30","069","Gutiérrez Zamora"
2155,0.450216326489153,0.262387589997902,-18.7828736491251,"30","032","Catemaco"
2157,0.667841358457614,0.36622015928433,-30.1621199173284,"30","039","Coatzacoalcos"
2163,0.495349729702615,0.277105427182749,-21.8244302519866,"30","033","Cazones de Herrera"
2166,0.762543862681542,0.607091095578945,-15.5452767102596,"30","028","Boca del Río"
2168,0.760347352719566,0.606167388856151,-15.4179963863415,"30","026","Banderilla"
2169,0.545813704791145,0.31002647757342,-23.5787227217725,"30","025","Ayahualulco"
2187,0.655186915453579,0.389683941528531,-26.5502973925049,"30","008","Alpatláhuac"
2202,0.69998367685997,0.483496542861629,-21.648713399834,"30","048","Cosoleacaque"
2205,0.710800593123222,0.548932713001725,-16.1867880121498,"30","087","Xalapa"
2214,0.598407490496865,0.340403729445376,-25.8003761051489,"30","117","Omealca"
2222,0.705885665577333,0.399136314068244,-30.6749351509089,"30","044","Córdoba"
2227,0.771363902514019,0.579891856815556,-19.1472045698462,"30","105","Medellín de Bravo"
2229,0.702964154721309,0.463542465080259,-23.942168964105,"30","175","Tihuatlán"
2233,0.75177470013218,0.576092514896344,-17.5682185235835,"30","196","Yanga"
2243,0.436729683496399,0.261293266659142,-17.5436416837257,"30","201","Zongolica"
2250,0.647312777761354,0.501767498633791,-14.5545279127563,"30","081","Ixhuatlancillo"
2277,0.68804296635096,0.466002524916985,-22.2040441433975,"30","118","Orizaba"
2280,0.688805370544688,0.429982047506345,-25.8823323038344,"30","123","Pánuco"
2281,0.576779509144771,0.351513100996901,-22.5266408147871,"30","124","Papantla"
2288,0.72870046898506,0.487865668707052,-24.0834800278008,"30","134","Puente Nacional"
2291,0.685018587926028,0.514027441534095,-17.0991146391933,"30","102","Martínez de la Torre"
2298,0.655574543389866,0.46229463017002,-19.3279913219846,"30","177","Tlacolulan"
2299,0.619142910316958,0.44946726431947,-16.9675645997489,"30","193","Veracruz"
2303,0.691083065114458,0.360346807961101,-33.0736257153357,"30","151","Tamiahua"
2307,0.551218087311062,0.323826255024926,-22.7391832286136,"30","155","Tantoyuca"
2311,0.492603595410456,0.318362038736565,-17.4241556673891,"30","159","Tehuipango"
2314,0.522183171632,0.275308194560785,-24.6874977071215,"30","167","Tepetzintla"
2318,0.622456922505569,0.473831707267064,-14.8625215238505,"31","101","Umán"
2333,0.539714120243858,0.356637714966383,-18.3076405277475,"31","102","Valladolid"
2335,0.504910530774542,0.34544284501638,-15.9467685758162,"31","069","Sotuta"
2348,0.50348278876207,0.358172725758407,-14.5310063003663,"31","050","Mérida"
2349,0.604244391136752,0.375707876370591,-22.8536514766161,"31","023","Chocholá"
2363,0.586597979931463,0.412794124738131,-17.3803855193332,"31","089","Ticul"
2365,0.473076606944276,0.290898416389224,-18.2178190555052,"31","068","Sinanché"
2374,0.525606916510545,0.299848938216037,-22.5757978294508,"31","098","Tzucacab"
2376,0.422550564485466,0.240336310611472,-18.2214253873994,"31","052","Motul"
2378,0.434879434520173,0.271077418680547,-16.3802015839626,"31","056","Oxkutzcab"
2383,0.71271173371038,0.462811042910434,-24.9900690799946,"31","040","Izamal"
2385,0.586624863447707,0.412460089929482,-17.4164773518225,"31","104","Yaxcabá"
2387,0.684953634760516,0.479962645264433,-20.4990989496083,"31","048","Maxcanú"
2404,0.436335256163905,0.290326181582914,-14.6009074580992,"31","079","Tekax"
2408,0.504023293124984,0.24397112899032,-26.0052164134664,"31","029","Dzilam González"
2409,0.554133568705662,0.387725306386415,-16.6408262319248,"31","041","Kanasín"
2410,0.506884839884664,0.363254337695085,-14.3630502189578,"31","038","Hunucmá"
2414,0.462126710392162,0.279240456742047,-18.2886253650115,"31","092","Tixcacalcupul"
2422,0.786737322162205,0.537122399162023,-24.9614923000182,"32","019","Jalpa"
2425,0.590120888555022,0.346605547220001,-24.3515341335022,"32","036","Ojocaliente"
2426,0.588888049726982,0.30494563483055,-28.3942414896432,"32","035","Noria de Ángeles"
2428,0.621397575040944,0.29350339727656,-32.7894177764384,"32","040","Sain Alto"
2430,0.730482121240234,0.413255563506035,-31.72265577342,"32","020","Jerez"
2431,0.592308748243356,0.337944612686359,-25.4364135556997,"32","010","Fresnillo"
2433,0.759815553807416,0.483880583907063,-27.5934969900353,"32","005","Calera"
2436,0.656220965295396,0.385630105883544,-27.0590859411852,"32","051","Villa de Cos"
2439,0.650904501585769,0.312819749059481,-33.8084752526288,"32","048","Tlaltenango de Sánchez Román"
2441,0.69778568084179,0.544534151664575,-15.3251529177214,"32","025","Luis Moya"
2451,0.700833358857448,0.565017801097983,-13.5815557759465,"32","017","Guadalupe"
2455,0.729828012076241,0.485782039053443,-24.4045973022798,"32","056","Zacatecas"
2463,0.680059746137885,0.352244413930095,-32.7815332207789,"32","052","Villa García"
2464,0.587907313326223,0.377864059532292,-21.0043253793931,"32","024","Loreto"
2466,0.631743308826477,0.413016814129371,-21.8726494697106,"32","029","Miguel Auza"
2467,0.636120239427294,0.361412956245468,-27.4707283181826,"32","053","Villa González Ortega"
2468,0.655770034628734,0.381423780180969,-27.4346254447765,"32","023","Juchipila"
2469,0.766086377348119,0.574101790577002,-19.1984586771117,"32","039","Río Grande"
2471,0.653393478877337,0.411755153687955,-24.1638325189382,"32","031","Monte Escobedo"
2473,0.610670716426119,0.438793475595371,-17.1877240830748,"32","008","Cuauhtémoc"
