"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"11_007",0.656961857028802,0.542388375887133,0.771535338170471,33,8.89790740511418
"11_008",0,0,0,1,NA
"11_009",0.676749059428694,0.120395876277947,1.23310224257944,6,41.9437102893733
"11_011",1,1,1,2,0
"11_012",0.228506303409462,0.228506303409462,0.228506303409462,2,0
"11_013",0.504807164201721,0.504807164201721,0.504807164201721,6,0
"11_014",0.743300746483764,0.657858247333614,0.828743245633913,14,5.8648012957771
"11_015",0.723462580773727,0.633715396410455,0.813209765136999,18,6.32919808073681
"11_016",0.0854334045655783,0.0854334045655783,0.0854334045655784,6,8.28774648462457e-15
"11_017",0.57266095559871,0.42307252681966,0.72224938437776,32,13.3273669493138
