"muni_idx","prev_principal_ponderado","prev_sensibilidad_sin_ponderar","n","dif_sin_menos_principal_pp","quintil_principal","quintil_sin_ponderar","cambia_quintil","estrato_n"
937,0.730635573683403,0.703431111000762,2,-2.72044626826413,4,4,FALSE,"n<=9"
938,0.688961787569278,0.702626459209239,9,1.36646716399618,4,4,FALSE,"n<=9"
939,0.641566125955574,0.613384962526948,39,-2.81811634286264,3,2,TRUE,"n>=30"
940,0.5115811463901,0.518211699011768,4,0.663055262166734,1,1,FALSE,"n<=9"
941,0.712342698383767,0.615495420795642,15,-9.68472775881251,4,2,TRUE,"n=10-29"
943,0.502594630858838,0.555615920988771,5,5.30212901299337,1,1,FALSE,"n<=9"
948,0.739545353324997,0.726548073067063,8,-1.29972802579346,5,5,FALSE,"n<=9"
949,0.565440535623623,0.590059720196239,64,2.46191845726151,2,2,FALSE,"n>=30"
952,0.604700585064823,0.667610180486087,9,6.29095954212638,2,4,TRUE,"n<=9"
953,0.550778220947086,0.610466130068091,5,5.96879091210054,2,2,FALSE,"n<=9"
954,0.791999150674698,0.743632015890712,9,-4.83671347839864,5,5,FALSE,"n<=9"
956,0.667586735098955,0.674514801948842,21,0.692806684988723,3,4,TRUE,"n=10-29"
957,0.736076972834197,0.756098916762501,1,2.00219439283048,4,5,TRUE,"n<=9"
958,0.605583849111412,0.665448632777184,13,5.98647836657722,2,3,TRUE,"n=10-29"
959,0.619257468848945,0.597761385714168,15,-2.14960831347768,2,2,FALSE,"n=10-29"
960,0.637085951506298,0.701935019974444,4,6.48490684681461,3,4,TRUE,"n<=9"
963,0.607140683892952,0.647943418794401,11,4.0802734901449,2,3,TRUE,"n=10-29"
964,0.520274449927653,0.576753034676644,8,5.64785847489901,1,2,TRUE,"n<=9"
966,0.500653855189138,0.590050287205408,24,8.93964320162697,1,2,TRUE,"n=10-29"
967,0.593164913433899,0.594194777967072,5,0.1029864533173,2,2,FALSE,"n<=9"
971,0.608598056509233,0.610627259958903,7,0.202920344967028,2,2,FALSE,"n<=9"
972,0.811393143825379,0.766822418963214,7,-4.45707248621651,5,5,FALSE,"n<=9"
973,0.737946978492791,0.665986469521144,11,-7.19605089716475,5,3,TRUE,"n=10-29"
974,0.538703501549889,0.552693091594788,14,1.39895900448994,1,1,FALSE,"n=10-29"
975,0.465151527117757,0.540223632519497,33,7.50721054017397,1,1,FALSE,"n>=30"
978,0.342819187521725,0.424281892392168,5,8.1462704870443,1,1,FALSE,"n<=9"
980,0.545867813271237,0.671430433680588,86,12.5562620409351,1,4,TRUE,"n>=30"
981,0.76587471982988,0.656829236788773,37,-10.9045483041107,5,3,TRUE,"n>=30"
982,0.871962468977358,0.864369373640068,1,-0.759309533729013,5,5,FALSE,"n<=9"
985,0.56125766284753,0.597547440524114,49,3.62897776765841,2,2,FALSE,"n>=30"
986,0.598405701662428,0.617611167402649,24,1.9205465740221,2,2,FALSE,"n=10-29"
990,0.736042637443329,0.746659120222321,67,1.06164827789925,4,5,TRUE,"n>=30"
995,0.694485006309135,0.674294571454884,7,-2.01904348542518,4,4,FALSE,"n<=9"
996,0.48555175566517,0.538423695023521,20,5.28719393583517,1,1,FALSE,"n=10-29"
998,0.474204296800288,0.625369931573487,49,15.1165634773198,1,2,TRUE,"n>=30"
1007,0.70113106927344,0.742180760723341,2,4.1049691449901,4,5,TRUE,"n<=9"
1031,0.653847252455798,0.631462420296347,2,-2.23848321594508,3,3,FALSE,"n<=9"
1056,0.763955426319366,0.683811750312366,9,-8.0143676007,5,4,TRUE,"n<=9"
1062,0.723323206778894,0.694634149883617,11,-2.86890568952772,4,4,FALSE,"n=10-29"
1077,0.457486463482899,0.484209935925768,4,2.67234724428694,1,1,FALSE,"n<=9"
1086,0.565783198190393,0.619121186558232,11,5.3337988367839,2,2,FALSE,"n=10-29"
1113,0.642046443213817,0.643745925792688,6,0.169948257887054,3,3,FALSE,"n<=9"
1117,0.568418937918179,0.634728357421216,2,6.63094195030367,2,3,TRUE,"n<=9"
1126,0.831801555554589,0.793408111551098,4,-3.83934440034915,5,5,FALSE,"n<=9"
1139,0.809574865773599,0.750545703680638,10,-5.90291620929609,5,5,FALSE,"n=10-29"
1175,0.722451505514161,0.668193263127339,6,-5.42582423868213,4,4,FALSE,"n<=9"
1188,0.532767700085738,0.447894799968635,7,-8.48729001171037,1,1,FALSE,"n<=9"
1192,0.541910330314642,0.633686038343034,17,9.17757080283914,1,3,TRUE,"n=10-29"
1193,0.662138445056683,0.674232092791762,7,1.2093647735079,3,4,TRUE,"n<=9"
1224,0.660516850686575,0.575277607255164,10,-8.52392434314105,3,2,TRUE,"n=10-29"
1232,0.767584834077548,0.784140640707304,1,1.65558066297552,5,5,FALSE,"n<=9"
1248,0.723033449082432,0.704182803843215,8,-1.88506452392166,4,4,FALSE,"n<=9"
1276,0.497592069358604,0.541826968414379,7,4.42348990557748,1,1,FALSE,"n<=9"
1346,0.671506341831842,0.624559211457179,4,-4.6947130374663,3,2,TRUE,"n<=9"
1349,0.276429151689141,0.327308964199156,3,5.08798125100158,1,1,FALSE,"n<=9"
1356,0.672436093497118,0.673159452579472,2,0.0723359082354103,3,4,TRUE,"n<=9"
1374,0.552993228466108,0.626552754374019,5,7.3559525907911,2,2,FALSE,"n<=9"
1433,0.538143309783081,0.626935854377897,9,8.87925445948163,1,3,TRUE,"n<=9"
1474,0.445326370104935,0.497050066710162,3,5.17236966052265,1,1,FALSE,"n<=9"
1475,0.759565198449378,0.730445158933492,4,-2.91200395158859,5,5,FALSE,"n<=9"
1483,0.704418726770068,0.678979019340856,8,-2.54397074292119,4,4,FALSE,"n<=9"
1500,0.43586313959456,0.493841142741525,10,5.79780031469656,1,1,FALSE,"n=10-29"
1512,0.726128944110749,0.665828621517794,3,-6.03003225929546,4,3,TRUE,"n<=9"
1515,0.731446309630002,0.678329820413796,4,-5.31164892162066,4,4,FALSE,"n<=9"
1517,0.723887588921866,0.725588679436487,7,0.170109051462064,4,5,TRUE,"n<=9"
1520,0.677224316734849,0.680712912186467,4,0.348859545161828,3,4,TRUE,"n<=9"
1531,0.88824439325112,0.872378727075797,1,-1.58656661753225,5,5,FALSE,"n<=9"
1565,0.74709624405198,0.713057498012587,3,-3.40387460393928,5,5,FALSE,"n<=9"
1566,0.723540145457218,0.654857590507626,5,-6.86825549495915,4,3,TRUE,"n<=9"
1569,0.787767406155316,0.724359960347913,4,-6.34074458074037,5,5,FALSE,"n<=9"
1592,0.736196757914297,0.669853079015956,13,-6.63436788983408,5,4,TRUE,"n=10-29"
1598,0.581092879867643,0.568035131258906,13,-1.30577486087373,2,1,TRUE,"n=10-29"
1602,0.610630532684494,0.62202383144974,6,1.13932987652464,2,2,FALSE,"n<=9"
1608,0.598694369802636,0.630698012397213,5,3.20036425945769,2,3,TRUE,"n<=9"
1620,0.684657608033241,0.697026972608468,3,1.23693645752269,4,4,FALSE,"n<=9"
1623,0.652113556547756,0.633822250121387,3,-1.8291306426369,3,3,FALSE,"n<=9"
1626,0.734242979289484,0.721470930308037,12,-1.2772048981447,4,5,TRUE,"n=10-29"
1629,0.56507093021782,0.522865288931701,6,-4.22056412861186,2,1,TRUE,"n<=9"
1632,0.432628558419985,0.530567741654531,17,9.79391832345463,1,1,FALSE,"n=10-29"
1640,0.659498260834057,0.65074472384547,4,-0.87535369885865,3,3,FALSE,"n<=9"
1654,0.528809072049894,0.556994805217564,4,2.81857331676699,1,1,FALSE,"n<=9"
1666,0.482957576250868,0.562202788735867,9,7.92452124849991,1,1,FALSE,"n<=9"
1678,0.528310115188338,0.592540138441094,7,6.42300232527564,1,2,TRUE,"n<=9"
1695,0.746906536698644,0.779716869720666,8,3.28103330220216,5,5,FALSE,"n<=9"
1722,0.700456547541571,0.683717871222458,1,-1.67386763191134,4,4,FALSE,"n<=9"
1732,0.628448385285744,0.679077245045482,2,5.06288597597377,3,4,TRUE,"n<=9"
1735,0.691354053316533,0.681156980439267,2,-1.01970728772665,4,4,FALSE,"n<=9"
1751,0.636395469198605,0.620982126726405,10,-1.54133424722006,3,2,TRUE,"n=10-29"
1756,0.593772666488853,0.639673451468706,6,4.59007849798531,2,3,TRUE,"n<=9"
1757,0.609514838378533,0.643205817691642,28,3.36909793131082,2,3,TRUE,"n=10-29"
1758,0.689356446875946,0.64406462670903,8,-4.52918201669152,4,3,TRUE,"n<=9"
1763,0.621380842895732,0.643488770417778,5,2.21079275220456,2,3,TRUE,"n<=9"
1774,0.690121133449057,0.649648270372934,17,-4.0472863076123,4,3,TRUE,"n=10-29"
1780,0.684449243440334,0.722128159840795,11,3.76789164004619,4,5,TRUE,"n=10-29"
1785,0.552746037444417,0.586049255200356,6,3.3303217755939,2,2,FALSE,"n<=9"
1792,0.790612079853652,0.778042467860356,3,-1.25696119932959,5,5,FALSE,"n<=9"
1798,0.422865465033588,0.498573016964151,5,7.57075519305633,1,1,FALSE,"n<=9"
1800,0.674708272597658,0.639346961022279,6,-3.53613115753796,3,3,FALSE,"n<=9"
1803,0.631989964786871,0.565650549614507,8,-6.63394151723636,3,1,TRUE,"n<=9"
1805,0.82687722565958,0.775588647724877,9,-5.12885779347027,5,5,FALSE,"n<=9"
1807,0.548030790942066,0.595702528950263,19,4.76717380081965,2,2,FALSE,"n=10-29"
1808,0.558454406243883,0.554800186399936,5,-0.365421984394765,2,1,TRUE,"n<=9"
1810,0.527003871611599,0.594470260577039,38,6.74663889654404,1,2,TRUE,"n>=30"
1812,0.698977764227258,0.67588933513531,4,-2.30884290919485,4,4,FALSE,"n<=9"
1814,0.667336483817939,0.677092724954369,13,0.975624113642926,3,4,TRUE,"n=10-29"
1815,0.776943675120426,0.685985103104831,83,-9.09585720155954,5,4,TRUE,"n>=30"
1817,0.677496007452187,0.658751475715329,4,-1.87445317368587,3,3,FALSE,"n<=9"
1819,0.758504246783251,0.745445287475581,14,-1.30589593076699,5,5,FALSE,"n=10-29"
1821,0.42522798017744,0.498324075107612,5,7.30960949301714,1,1,FALSE,"n<=9"
1823,0.778357769877496,0.590432628449872,25,-18.7925141427624,5,2,TRUE,"n=10-29"
1824,0.544461061514072,0.57164102628959,54,2.71799647755181,1,2,TRUE,"n>=30"
1825,0.631554959352063,0.632922435555183,26,0.136747620311972,3,3,FALSE,"n=10-29"
1827,0.724352495180522,0.654792465272247,13,-6.95600299082754,4,3,TRUE,"n=10-29"
1829,0.688303385780737,0.702376779956633,3,1.40733941758968,4,4,FALSE,"n<=9"
1830,0.440333421643025,0.492953674795795,4,5.26202531527694,1,1,FALSE,"n<=9"
1831,0.592229645341037,0.524545724272711,6,-6.76839210683257,2,1,TRUE,"n<=9"
1832,0.641110091604544,0.66353031638245,10,2.24202247779063,3,3,FALSE,"n=10-29"
1833,0.692203685298701,0.6801699456026,4,-1.20337396961007,4,4,FALSE,"n<=9"
1834,0.837632091300002,0.797628456100489,7,-4.00036351995126,5,5,FALSE,"n<=9"
1839,0.801390326324847,0.720105984011443,25,-8.1284342313404,5,5,FALSE,"n=10-29"
1846,0.854873346525643,0.83296295271824,2,-2.19103938074029,5,5,FALSE,"n<=9"
1848,0.690546132323011,0.682312313347715,17,-0.82338189752964,4,4,FALSE,"n=10-29"
1853,0.55503764475064,0.543807211572407,28,-1.12304331782327,2,1,TRUE,"n=10-29"
1856,0.751207069423214,0.732349188796243,45,-1.88578806269711,5,5,FALSE,"n>=30"
1865,0.550648031257167,0.56800382421801,16,1.73557929608432,2,1,TRUE,"n=10-29"
1869,0.456118140017922,0.588813537119073,10,13.2695397101151,1,2,TRUE,"n=10-29"
1876,0.627852095846564,0.655709296067362,13,2.78572002207974,3,3,FALSE,"n=10-29"
1882,0.56632742431341,0.61028003806358,14,4.39526137501696,2,2,FALSE,"n=10-29"
1887,0.707752791472048,0.676091140917005,1,-3.16616505550427,4,4,FALSE,"n<=9"
1890,0.548971796124655,0.583292581861115,6,3.43207857364599,2,2,FALSE,"n<=9"
1891,0.781595818699133,0.722549939106025,12,-5.90458795931083,5,5,FALSE,"n=10-29"
1892,0.617635803964484,0.695447333891277,7,7.78115299267935,2,4,TRUE,"n<=9"
1894,0.675434287515019,0.652490340912182,17,-2.29439466028366,3,3,FALSE,"n=10-29"
1897,0.773208451981302,0.734513115022527,40,-3.86953369587747,5,5,FALSE,"n>=30"
1898,0.71197074962127,0.705306835123558,12,-0.666391449771164,4,4,FALSE,"n=10-29"
1901,0.625847338797096,0.637413341066457,13,1.15660022693608,3,3,FALSE,"n=10-29"
1902,0.600770974380095,0.565549030070721,8,-3.52219443093742,2,1,TRUE,"n<=9"
1903,0.520343517225692,0.551562964288786,9,3.1219447063094,1,1,FALSE,"n<=9"
1904,0.591121856874546,0.60544121439453,46,1.43193575199843,2,2,FALSE,"n>=30"
1905,0.800246310498173,0.767339809052106,3,-3.29065014460672,5,5,FALSE,"n<=9"
1907,0.657335433136828,0.629315534613952,27,-2.80198985228763,3,3,FALSE,"n=10-29"
1908,0.64146941312782,0.65398367118854,62,1.25142580607208,3,3,FALSE,"n>=30"
1909,0.633669591274345,0.668382779281319,8,3.47131880069748,3,4,TRUE,"n<=9"
1910,0.668991640737728,0.685091025308816,49,1.60993845710875,3,4,TRUE,"n>=30"
1913,0.542496278421951,0.562121289221249,6,1.96250107992985,1,1,FALSE,"n<=9"
1924,0.699846513569872,0.714873308473165,6,1.50267949032923,4,5,TRUE,"n<=9"
1925,0.694663398233394,0.709391968999469,25,1.47285707660745,4,4,FALSE,"n=10-29"
1928,0.7113943549199,0.64424626838925,8,-6.71480865306503,4,3,TRUE,"n<=9"
1932,0.550016892200105,0.651790275197267,16,10.1773382997162,2,3,TRUE,"n=10-29"
1933,0.543324027062244,0.56352486311654,19,2.02008360542953,1,1,FALSE,"n=10-29"
1935,0.657379820731409,0.639282629548423,21,-1.8097191182986,3,3,FALSE,"n=10-29"
1940,0.57078919482777,0.583311785495842,85,1.25225906680719,2,2,FALSE,"n>=30"
1942,0.842281932753241,0.817929379623937,1,-2.43525531293042,5,5,FALSE,"n<=9"
1946,0.662515788562943,0.633332027055672,7,-2.9183761507271,3,3,FALSE,"n<=9"
1955,0.511983598085073,0.553021959938565,9,4.10383618534916,1,1,FALSE,"n<=9"
1966,0.714547467038375,0.664085048784616,21,-5.0462418253759,4,3,TRUE,"n=10-29"
1967,0.522935536795913,0.532400173400288,27,0.946463660437535,1,1,FALSE,"n=10-29"
1968,0.443531052305403,0.49944149330177,4,5.59104409963678,1,1,FALSE,"n<=9"
1971,0.38540980130067,0.514818721246846,10,12.9408919946176,1,1,FALSE,"n=10-29"
1983,0.532831395754158,0.593042766395161,25,6.02113706410027,1,2,TRUE,"n=10-29"
1984,0.525681781096634,0.568820039044712,4,4.31382579480778,1,1,FALSE,"n<=9"
1985,0.653645457671488,0.615143551804981,5,-3.85019058665067,3,2,TRUE,"n<=9"
1988,0.553318034647336,0.616213320504406,13,6.28952858570709,2,2,FALSE,"n=10-29"
1989,0.631623546377941,0.648394368420409,36,1.67708220424684,3,3,FALSE,"n>=30"
1991,0.701306438126808,0.643459603676835,47,-5.78468344499724,4,3,TRUE,"n>=30"
1992,0.702503227446958,0.687953017869782,27,-1.45502095771758,4,4,FALSE,"n=10-29"
1993,0.772974643391643,0.742933297693737,15,-3.00413456979057,5,5,FALSE,"n=10-29"
1994,0.748447954626951,0.692924782007298,26,-5.55231726196526,5,4,TRUE,"n=10-29"
1995,0.598295052453627,0.561475808566556,4,-3.6819243887071,2,1,TRUE,"n<=9"
1996,0.457829688462322,0.519466313172071,9,6.16366247097498,1,1,FALSE,"n<=9"
1997,0.746528695316942,0.677013475327666,7,-6.95152199892761,5,4,TRUE,"n<=9"
1998,0.604266335450671,0.573406060789305,26,-3.08602746613658,2,2,FALSE,"n=10-29"
1999,0.375690147897561,0.358869885889022,1,-1.68202620085388,1,1,FALSE,"n<=9"
2000,0.531648168916968,0.606513544856764,45,7.48653759397956,1,2,TRUE,"n>=30"
2001,0.435188880154281,0.54210726181863,24,10.6918381664349,1,1,FALSE,"n=10-29"
2010,0.687362015294597,0.625667891019944,21,-6.16941242746529,4,2,TRUE,"n=10-29"
2012,0.789341201813325,0.744941790673904,6,-4.43994111394214,5,5,FALSE,"n<=9"
2014,0.653993819195076,0.631430100571304,16,-2.25637186237723,3,3,FALSE,"n=10-29"
2015,0.337259542546238,0.421963869636987,6,8.4704327090749,1,1,FALSE,"n<=9"
2016,0.675603164614957,0.667271134696418,7,-0.833202991853843,3,4,TRUE,"n<=9"
2020,0.62189551116999,0.61178273405959,29,-1.01127771103996,2,2,FALSE,"n=10-29"
2023,0.729498993777917,0.739412823835011,2,0.991383005709412,4,5,TRUE,"n<=9"
2026,0.553288558842008,0.5983809895172,16,4.50924306751921,2,2,FALSE,"n=10-29"
2030,0.633914741852301,0.639692614215515,3,0.57778723632137,3,3,FALSE,"n<=9"
2032,0.460565585692156,0.540789821135705,13,8.02242354435495,1,1,FALSE,"n=10-29"
2038,0.808886119340892,0.730449642157212,9,-7.84364771836801,5,5,FALSE,"n<=9"
2042,0.624368100373536,0.613117739884388,10,-1.12503604891474,3,2,TRUE,"n=10-29"
2043,0.822509704047493,0.77053778432533,4,-5.19719197221633,5,5,FALSE,"n<=9"
2046,0.828658757567423,0.762915269428931,15,-6.57434881384923,5,5,FALSE,"n=10-29"
2048,0.694330735146971,0.637002779467127,3,-5.73279556798442,4,3,TRUE,"n<=9"
2051,0.594495544279861,0.619946925645168,5,2.54513813653068,2,2,FALSE,"n<=9"
2056,0.661014475275888,0.621071403946265,6,-3.99430713296227,3,2,TRUE,"n<=9"
2057,0.648011733695905,0.591496586443849,8,-5.65151472520561,3,2,TRUE,"n<=9"
2058,0.49723246265027,0.59821095862296,13,10.0978495972689,1,2,TRUE,"n=10-29"
2059,0.68584944288374,0.679463095664779,5,-0.638634721896081,4,4,FALSE,"n<=9"
2062,0.646505645737477,0.634616118066665,9,-1.18895276708125,3,3,FALSE,"n<=9"
2066,0.630620944554598,0.631799160333778,3,0.117821577918042,3,3,FALSE,"n<=9"
2067,0.6544510679222,0.641357658381952,6,-1.30934095402481,3,3,FALSE,"n<=9"
2068,0.595032040029554,0.685430528381261,8,9.03984883517066,2,4,TRUE,"n<=9"
2072,0.572789633215674,0.604499425620938,4,3.17097924052638,2,2,FALSE,"n<=9"
2073,0.702703950058303,0.672669458458301,3,-3.00344916000018,4,4,FALSE,"n<=9"
2076,0.589515309025748,0.601072727114082,15,1.15574180883342,2,2,FALSE,"n=10-29"
2077,0.687671856326953,0.656718216094343,19,-3.09536402326102,4,3,TRUE,"n=10-29"
2078,0.661849204691028,0.739377849411544,8,7.75286447205159,3,5,TRUE,"n<=9"
2079,0.756223917472223,0.738038804226419,2,-1.81851132458049,5,5,FALSE,"n<=9"
2080,0.597386077568648,0.55050553652131,7,-4.68805410473382,2,1,TRUE,"n<=9"
2081,0.773843574786626,0.779979122642018,1,0.613554785539183,5,5,FALSE,"n<=9"
2084,0.855110103361957,0.819395991103958,1,-3.57141122579986,5,5,FALSE,"n<=9"
2085,0.568647650190633,0.587608233722329,8,1.89605835316962,2,2,FALSE,"n<=9"
2088,0.747096452746985,0.682029297121952,11,-6.5067155625033,5,4,TRUE,"n=10-29"
2089,0.69849041623342,0.719318678457476,6,2.08282622240569,4,5,TRUE,"n<=9"
2091,0.703989476594979,0.70167934195943,1,-0.231013463554852,4,4,FALSE,"n<=9"
2096,0.535091253731122,0.593157074893878,3,5.8065821162756,1,2,TRUE,"n<=9"
2100,0.816468244359946,0.78224235177529,5,-3.42258925846554,5,5,FALSE,"n<=9"
2101,0.58477658357673,0.65076253949579,2,6.598595591906,2,3,TRUE,"n<=9"
2112,0.508146199357013,0.570207468174045,7,6.2061268817032,1,1,FALSE,"n<=9"
2113,0.672358273056977,0.640852607425055,7,-3.15056656319226,3,3,FALSE,"n<=9"
2118,0.800938971790947,0.780790370972345,2,-2.01486008186019,5,5,FALSE,"n<=9"
2123,0.485943801448111,0.484974220862555,8,-0.0969580585556351,1,1,FALSE,"n<=9"
2127,0.716364847468031,0.720627178713317,3,0.426233124528552,4,5,TRUE,"n<=9"
2134,0.53049213154419,0.544877914179466,4,1.4385782635276,1,1,FALSE,"n<=9"
2155,0.475289695570513,0.540636043120232,19,6.53463475497194,1,1,FALSE,"n=10-29"
2157,0.472823295667702,0.453684732638298,2,-1.91385630294038,1,1,FALSE,"n<=9"
2163,0.434935859291407,0.50166118757539,6,6.67253282839829,1,1,FALSE,"n<=9"
2166,0.844004581118056,0.806988137949741,5,-3.70164431683152,5,5,FALSE,"n<=9"
2168,0.62637485167376,0.638877005979136,2,1.2502154305376,3,3,FALSE,"n<=9"
2169,0.570608383257997,0.561096849264785,6,-0.951153399321258,2,1,TRUE,"n<=9"
2187,0.637110796513561,0.648883538866347,5,1.17727423527858,3,3,FALSE,"n<=9"
2202,0.756656729791763,0.689223002300484,3,-6.7433727491279,5,4,TRUE,"n<=9"
2205,0.768519315375609,0.750606016713547,5,-1.79132986620615,5,5,FALSE,"n<=9"
2214,0.600371304324876,0.563849323096379,9,-3.6521981228497,2,1,TRUE,"n<=9"
2222,0.55068061796522,0.57107049064667,3,2.03898726814502,2,1,TRUE,"n<=9"
2227,0.765437688684018,0.731056708402744,8,-3.43809802812742,5,5,FALSE,"n<=9"
2229,0.710474348244382,0.675256801754408,4,-3.52175464899741,4,4,FALSE,"n<=9"
2233,0.783353966795076,0.754532460909058,6,-2.88215058860174,5,5,FALSE,"n<=9"
2243,0.556146585838549,0.600532658366459,8,4.43860725279096,2,2,FALSE,"n<=9"
2250,0.813412592175452,0.769605241783659,2,-4.38073503917933,5,5,FALSE,"n<=9"
2277,0.713229454268266,0.671768841687698,6,-4.14606125805678,4,4,FALSE,"n<=9"
2280,0.768070803779062,0.695546010035217,18,-7.25247937438447,5,4,TRUE,"n=10-29"
2281,0.647577523363852,0.642175227839164,6,-0.540229552468863,3,3,FALSE,"n<=9"
2288,0.651394656124495,0.64049976259475,4,-1.08948935297447,3,3,FALSE,"n<=9"
2291,0.764132831729082,0.74578632412893,5,-1.83465076001526,5,5,FALSE,"n<=9"
2298,0.690105868798381,0.586361932046248,8,-10.3743936752134,4,2,TRUE,"n<=9"
2299,0.71907499394441,0.728968727077755,8,0.989373313334496,4,5,TRUE,"n<=9"
2303,0.782097315107114,0.719651655123881,11,-6.24456599832327,5,5,FALSE,"n=10-29"
2307,0.517865849151745,0.563957939137442,11,4.60920899856961,1,1,FALSE,"n=10-29"
2311,0.529464110738409,0.541793232569522,5,1.23291218311127,1,1,FALSE,"n<=9"
2314,0.687817164908319,0.624563782813343,20,-6.3253382094976,4,2,TRUE,"n=10-29"
2318,0.606074465122468,0.587093636102773,11,-1.8980829019695,2,2,FALSE,"n=10-29"
2333,0.636955418762405,0.592122076752408,9,-4.48333420099967,3,2,TRUE,"n<=9"
2335,0.745644196118948,0.733657108532147,3,-1.19870875868011,5,5,FALSE,"n<=9"
2348,0.724921866613542,0.653027068375726,57,-7.18947982378164,4,3,TRUE,"n>=30"
2349,0.663947758533567,0.631193009132608,8,-3.27547494009589,3,3,FALSE,"n<=9"
2363,0.685141439494321,0.663587526967869,5,-2.15539125264524,4,3,TRUE,"n<=9"
2365,0.684051241367855,0.619305891658144,10,-6.47453497097116,4,2,TRUE,"n=10-29"
2374,0.5166141009715,0.534226139791892,7,1.76120388203921,1,1,FALSE,"n<=9"
2376,0.345251822334223,0.430225984070892,16,8.49741617366689,1,1,FALSE,"n=10-29"
2378,0.575651262757375,0.582587140487936,11,0.693587773056081,2,2,FALSE,"n=10-29"
2383,0.409714861951464,0.497234750797216,7,8.7519888845752,1,1,FALSE,"n<=9"
2385,0.468169506528919,0.501987804917073,4,3.3818298388154,1,1,FALSE,"n<=9"
2387,0.495918630871392,0.540734319380559,3,4.48156885091663,1,1,FALSE,"n<=9"
2388,0.443327509290996,0.506542076213777,3,6.32145669227807,1,1,FALSE,"n<=9"
2404,0.612930467791647,0.568552621156647,11,-4.43778466350004,2,1,TRUE,"n=10-29"
2408,0.466850316326904,0.498065102572875,10,3.1214786245971,1,1,FALSE,"n=10-29"
2409,0.471612989505423,0.491168451488717,17,1.95554619832946,1,1,FALSE,"n=10-29"
2410,0.446491893755015,0.493263344416494,11,4.67714506614788,1,1,FALSE,"n=10-29"
2414,0.54075683185307,0.576076497752101,9,3.53196658990316,1,2,TRUE,"n<=9"
2422,0.845075862298283,0.825933108408678,2,-1.91427538896044,5,5,FALSE,"n<=9"
2425,0.44768055754868,0.531211461381492,13,8.35309038328121,1,1,FALSE,"n=10-29"
2426,0.586344952161299,0.56748624744298,2,-1.88587047183186,2,1,TRUE,"n<=9"
2428,0.646135354833492,0.60332180218408,10,-4.28135526494114,3,2,TRUE,"n=10-29"
2430,0.723680257294822,0.670375243326605,11,-5.33050139682164,4,4,FALSE,"n=10-29"
2431,0.617852179629906,0.625790848201237,21,0.793866857133096,2,2,FALSE,"n=10-29"
2433,0.698956451547218,0.687827046068987,4,-1.1129405478231,4,4,FALSE,"n<=9"
2436,0.681565838400645,0.683156815718657,4,0.159097731801205,3,4,TRUE,"n<=9"
2439,0.671582650479224,0.625785284214326,13,-4.57973662648986,3,2,TRUE,"n=10-29"
2441,0.745270170786065,0.740502772604195,3,-0.476739818187066,5,5,FALSE,"n<=9"
2451,0.628818538338203,0.647692733671288,31,1.88741953330852,3,3,FALSE,"n>=30"
2455,0.770427712938104,0.694363341014858,14,-7.60643719232462,5,4,TRUE,"n=10-29"
2463,0.656130465728455,0.648652032041064,18,-0.747843368739154,3,3,FALSE,"n=10-29"
2464,0.500871091429591,0.591741296313874,16,9.08702048842829,1,2,TRUE,"n=10-29"
2466,0.675300715970206,0.634087648741445,7,-4.12130672287613,3,3,FALSE,"n<=9"
2467,0.618246986968615,0.600298547293596,12,-1.7948439675019,2,2,FALSE,"n=10-29"
2468,0.684785852586192,0.633892025296441,8,-5.08938272897507,4,3,TRUE,"n<=9"
2469,0.567536500334445,0.593166243774458,9,2.56297434400129,2,2,FALSE,"n<=9"
2471,0.810510315096492,0.800816121568537,7,-0.969419352795542,5,5,FALSE,"n<=9"
2473,0.679094654889131,0.686869841671051,9,0.77751867819198,3,4,TRUE,"n<=9"
