"muni_idx","prev","prev_q025","prev_q975","n_directo","fuente","suprimir_privacidad","ancho_ic95","cve_ent","cve_mun","nomgeo"
189,0.601741756275432,0.455682383783057,0.730263010782416,NA,"sintetico_postestratificado",FALSE,0.274580626999359,"07","033","Francisco León"
190,0.504095129486504,0.314822827377433,0.689005811785886,NA,"sintetico_postestratificado",FALSE,0.374182984408453,"07","117","Montecristo de Guerrero"
191,0.524817727007042,0.337232743353251,0.692858048160354,2,"muestra_directa",TRUE,0.355625304807103,"07","115","Maravilla Tenejapa"
192,0.543258531533919,0.365485373123439,0.705348892639626,NA,"sintetico_postestratificado",FALSE,0.339863519516187,"07","071","Villa Comaltitlán"
193,0.508328197739471,0.369665570775865,0.637444797771677,NA,"sintetico_postestratificado",FALSE,0.267779226995811,"07","066","Pantelhó"
194,0.570073178870654,0.40353569438296,0.719233059900171,NA,"sintetico_postestratificado",FALSE,0.315697365517211,"07","113","Aldama"
195,0.533308678940951,0.381244772808301,0.676570775454576,NA,"sintetico_postestratificado",FALSE,0.295326002646275,"07","098","Totolapa"
196,0.560220480584763,0.414941719733221,0.686054270246545,NA,"sintetico_postestratificado",FALSE,0.271112550513324,"07","093","Tenejapa"
197,0.542706089258013,0.391750578300703,0.675322868926879,NA,"sintetico_postestratificado",FALSE,0.283572290626176,"07","064","Oxchuc"
198,0.549573017740394,0.409694709782675,0.689584881080266,NA,"sintetico_postestratificado",FALSE,0.279890171297592,"07","059","Ocosingo"
199,0.56338390303158,0.42967726732622,0.685657247838946,1,"muestra_directa",TRUE,0.255979980512725,"07","061","Ocozocoautla de Espinosa"
200,0.615787979448312,0.454212835373841,0.774963752205286,NA,"sintetico_postestratificado",FALSE,0.320750916831445,"07","088","Sunuapa"
201,0.511469801884983,0.306895485779378,0.719124385189463,2,"muestra_directa",TRUE,0.412228899410085,"07","087","Suchiate"
202,0.477574936414578,0.332964454146641,0.624029229001162,NA,"sintetico_postestratificado",FALSE,0.291064774854521,"07","085","Soyaló"
203,0.54715403305022,0.411164169544881,0.670744549723794,NA,"sintetico_postestratificado",FALSE,0.259580380178913,"07","124","Mezcalapa"
204,0.556847643126273,0.413740279570379,0.690268565008791,NA,"sintetico_postestratificado",FALSE,0.276528285438412,"07","067","Pantepec"
205,0.458400593007674,0.291278281989975,0.620010049311572,NA,"sintetico_postestratificado",FALSE,0.328731767321597,"07","125","Honduras de la Sierra"
206,0.535172220699406,0.301210861868748,0.75319715502583,NA,"sintetico_postestratificado",FALSE,0.451986293157082,"07","055","Metapa"
207,0.549426778617844,0.387528397695684,0.690138598072016,NA,"sintetico_postestratificado",FALSE,0.302610200376331,"07","123","Emiliano Zapata"
208,0.521149371503258,0.354787818343279,0.665325506637481,NA,"sintetico_postestratificado",FALSE,0.310537688294201,"07","034","Frontera Comalapa"
209,0.711655757574497,0.586214778270762,0.824784650815271,NA,"sintetico_postestratificado",FALSE,0.238569872544509,"08","067","Valle de Zaragoza"
210,0.752501266346074,0.617169905942319,0.86748209294184,NA,"sintetico_postestratificado",FALSE,0.250312186999521,"08","043","Matachí"
