"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
998,0.433333333333333,0.439742199325575,0.42035600182565,30,0,"0"
1031,0,0.293100518886044,0.42035600182565,1,0,"0"
1056,0.142857142857143,0.418168028910899,0.42035600182565,7,0,"0"
1062,0.8,0.420384204686612,0.42035600182565,5,0,"0"
1077,1,0.308640209851912,0.42035600182565,1,0,"0"
1086,0.6,0.548301370749757,0.42035600182565,5,0,"0"
1113,1,0.388691894187569,0.42035600182565,2,0,"0"
1126,0.5,0.451645537260124,0.42035600182565,4,0,"0"
1139,0.571428571428571,0.382582671047612,0.42035600182565,7,0,"0"
1175,0.75,0.463520938205803,0.42035600182565,4,0,"0"
1188,1,0.278165978859777,0.42035600182565,3,0,"0"
1192,0.2,0.481886505571677,0.42035600182565,10,0,"0"
1193,0.5,0.323579448282633,0.42035600182565,4,0,"0"
1224,0.5,0.299297890614898,0.42035600182565,6,0,"0"
1248,0.5,0.427834753277553,0.42035600182565,6,2,"1-2"
1276,0.5,0.413894860365584,0.42035600182565,2,0,"0"
1346,0.5,0.317525851532739,0.42035600182565,2,0,"0"
1356,0,0.477242073073719,0.42035600182565,1,0,"0"
1374,0,0.292855722926871,0.42035600182565,2,0,"0"
1433,0.75,0.379829051394014,0.42035600182565,4,0,"0"
1474,1,0.491458698513113,0.42035600182565,1,2,"1-2"
1475,0.333333333333333,0.307527420205068,0.42035600182565,3,0,"0"
1483,0.333333333333333,0.418837296627315,0.42035600182565,3,0,"0"
1500,0,0.384770921637022,0.42035600182565,4,1,"1-2"
1512,1,0.39175529446532,0.42035600182565,2,3,"3+"
1515,0.5,0.489038421878313,0.42035600182565,2,2,"1-2"
1517,0.666666666666667,0.481394013677406,0.42035600182565,3,1,"1-2"
1520,0.5,0.47264197076872,0.42035600182565,2,0,"0"
1531,1,0.494471633774371,0.42035600182565,1,2,"1-2"
1565,0,0.46923394846161,0.42035600182565,2,0,"0"
1566,1,0.413324496897768,0.42035600182565,1,0,"0"
1569,0.5,0.471473944674039,0.42035600182565,4,2,"1-2"
1592,0.25,0.390840703716428,0.42035600182565,12,1,"1-2"
1598,0.333333333333333,0.354805061047053,0.42035600182565,6,1,"1-2"
1602,0.5,0.355514762687496,0.42035600182565,2,0,"0"
1608,1,0.324555953518916,0.42035600182565,2,0,"0"
1620,0,0.242783621273299,0.42035600182565,2,0,"0"
1623,0,0.271217084418229,0.42035600182565,1,0,"0"
1626,0.166666666666667,0.385642862438273,0.42035600182565,6,1,"1-2"
1629,0.666666666666667,0.263269227043405,0.42035600182565,3,0,"0"
1632,0.666666666666667,0.415931694113342,0.42035600182565,6,2,"1-2"
1640,0.5,0.308097476909886,0.42035600182565,2,0,"0"
1654,0,0.375831774331758,0.42035600182565,2,0,"0"
1666,0.5,0.321611495151415,0.42035600182565,2,0,"0"
1678,0,0.357414057898654,0.42035600182565,2,0,"0"
1695,0.25,0.478869397818871,0.42035600182565,4,1,"1-2"
1735,1,0.339600180854089,0.42035600182565,2,0,"0"
1751,0.333333333333333,0.387205851932432,0.42035600182565,3,0,"0"
1756,1,0.392310654299269,0.42035600182565,3,1,"1-2"
1757,0.5625,0.431950180164809,0.42035600182565,16,0,"0"
1758,0.666666666666667,0.379203489628347,0.42035600182565,6,0,"0"
1763,0.5,0.493312948395287,0.42035600182565,2,1,"1-2"
1774,0.5,0.294705498036388,0.42035600182565,8,1,"1-2"
1780,0.6,0.386870886140344,0.42035600182565,5,0,"0"
1785,0.333333333333333,0.286412835811205,0.42035600182565,3,1,"1-2"
1792,0.5,0.504117241776605,0.42035600182565,2,0,"0"
1798,0,0.401330639821576,0.42035600182565,1,2,"1-2"
1800,0,0.337817194977545,0.42035600182565,3,1,"1-2"
1803,0.5,0.250569890076185,0.42035600182565,2,0,"0"
1805,0.714285714285714,0.50796599013989,0.42035600182565,7,2,"1-2"
1807,0.25,0.399290791264454,0.42035600182565,8,3,"3+"
1808,0,0.396324028402169,0.42035600182565,2,2,"1-2"
1810,0.315789473684211,0.435826235596694,0.42035600182565,19,3,"3+"
1812,0,0.391970964143172,0.42035600182565,2,0,"0"
1814,0.571428571428571,0.41193969785285,0.42035600182565,7,2,"1-2"
1815,0.338983050847458,0.44997678429825,0.42035600182565,59,4,"3+"
1817,0,0.327385172519282,0.42035600182565,3,0,"0"
1819,0.2,0.443131830024125,0.42035600182565,10,3,"3+"
1821,0.666666666666667,0.455343530035472,0.42035600182565,3,0,"0"
1823,0.357142857142857,0.341428997819418,0.42035600182565,14,0,"0"
1824,0.52,0.460766956906096,0.42035600182565,25,0,"0"
1825,0.375,0.432664758869254,0.42035600182565,16,0,"0"
1827,0.428571428571429,0.443448524567039,0.42035600182565,7,0,"0"
1829,0,0.419462282681427,0.42035600182565,2,0,"0"
1830,0,0.285349131224388,0.42035600182565,2,0,"0"
1831,0.666666666666667,0.425073980358609,0.42035600182565,3,0,"0"
1832,0.2,0.484502823600846,0.42035600182565,5,0,"0"
1833,0.333333333333333,0.359437165067664,0.42035600182565,3,0,"0"
1834,0.666666666666667,0.358367753599143,0.42035600182565,6,0,"0"
1839,0.3125,0.418816752290763,0.42035600182565,16,1,"1-2"
1846,0,0.566225791528511,0.42035600182565,1,0,"0"
1848,0.454545454545455,0.510503845522411,0.42035600182565,11,0,"0"
