"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"11_013",0.527642078103383,0.527642078103383,0.527642078103383,11,1.07353136187012e-14
"11_014",0.925202906619334,0.90910319728849,0.941302615950177,21,0.887820104641682
"11_015",0.740195925740798,0.591816321934099,0.888575529547497,29,10.2275460942923
"11_016",0.505231766645314,0.505231766645314,0.505231766645314,11,0
"11_017",0.723190476941133,0.574560495250779,0.871820458631488,60,10.485705457869
"11_018",0.797210713298914,0.54243296907208,1.05198845752575,11,16.3054312799923
"11_019",0.417541867856086,0.417541867856086,0.417541867856086,11,0
"11_020",0.766355689822841,0.694536152858169,0.838175226787512,179,4.78141173699817
"11_022",0.619432420440213,0.103531741707654,1.13533309917277,11,42.4928730432528
"11_023",0.731907368988433,0.50770042205941,0.956114315917457,26,15.6292045005208
"11_025",0.633222230487722,0.152799813975614,1.11364464699983,12,38.7089186087968
"11_026",0.724252398981852,0.724252398981852,0.724252398981852,3,7.82103475918895e-15
"11_027",0.396781095115677,0.128681038955705,0.664881151275648,25,34.4738558924746
"11_028",0.66677244326633,0.66677244326633,0.666772443266331,9,8.49525688121532e-15
"11_029",1,1,1,2,0
"11_030",0.627717276783959,0.50997306158635,0.745461491981568,20,9.57016500967346
"11_031",0.796148444300816,0.605920881927484,0.986376006674147,9,12.1905505759216
"11_032",0.7020886693581,0.344966570554638,1.05921076816156,14,25.9518719504946
"11_033",0.422712205087574,0.323549385303785,0.521875024871362,13,11.9687283194036
"11_035",1,1,1,2,0
"11_037",0.838765580053416,0.623960221375518,1.05357093873131,25,13.0661740729812
"11_039",0.827923638247206,0.827923638247206,0.827923638247206,11,1.36833952436849e-14
"11_041",0.616373304357163,0.400115224010262,0.832631384704064,17,17.9008004563248
"11_042",0.595704244238025,0.54750197546463,0.64390651301142,21,4.12838997036151
"11_043",1,1,1,2,0
"11_044",0.560926347460582,0.486390214889292,0.635462480031871,15,6.77961362291986
"11_046",0.733998657946726,0.598789079741836,0.869208236151617,6,9.39844752154459
"12_001",0.63478636900967,0.389730743777678,0.879841994241663,39,19.6961350029398
"12_007",0.799698536988533,0.799698536988533,0.799698536988533,9,0
"12_011",0.678790050021239,0.678790050021239,0.678790050021239,3,0
"12_012",0.635916520324655,0.635916520324655,0.635916520324655,7,8.90746348903028e-15
"12_014",0.897453585355623,0.897453585355623,0.897453585355624,7,6.31163915247882e-15
"12_027",0.759893646850533,0.615966382255625,0.90382091144544,13,9.66349411643238
"12_029",0.528774563577564,0.301964552851653,0.755584574303475,13,21.8844477776267
"12_031",0.260059367837829,0.260059367837829,0.260059367837829,2,0
"12_032",0.910321433690594,0.910321433690593,0.910321433690594,9,6.22242097925632e-15
"12_035",0.543924714444753,0.121162289768536,0.966687139120971,11,39.6553252504638
"12_038",0.875699056656007,0.875699056656007,0.875699056656007,9,1.29368717342084e-14
"12_039",0.719339553013079,0.719339553013079,0.719339553013079,9,0
"12_042",0.815551015844625,0.815551015844625,0.815551015844625,7,6.94549216028713e-15
"12_051",0.413571334961718,0.332513510634564,0.494629159288871,10,9.99973386061789
"12_053",1,1,1,1,0
"12_056",0.58128120966786,0.58128120966786,0.581281209667861,4,9.74468655214167e-15
"12_061",0.751771351907385,0.751771351907385,0.751771351907385,8,7.53474200964348e-15
"12_062",0.400438209292691,0.400438209292691,0.400438209292691,3,0
"12_064",0.544651202548434,0.544651202548434,0.544651202548434,2,0
"12_075",0.384767167742831,0.249775046467906,0.519759289017757,9,17.9000541201973
"13_002",0,0,0,4,NA
"13_006",0.624356616234877,0.624356616234877,0.624356616234877,10,0
"13_008",1,1,1,6,0
"13_010",1,1,1,6,0
"13_018",0.533511511575717,0.533511511575717,0.533511511575717,6,0
"13_024",1,1,1,4,0
"13_027",0.590272433652624,0.590272433652624,0.590272433652624,7,9.59625227932727e-15
"13_028",0.557129519949628,0.0915667225239868,1.02269231737527,11,42.634976427807
"13_029",0.583057908484332,0.583057908484332,0.583057908484333,2,9.71499246376358e-15
"13_035",1,1,1,3,0
"13_037",1,1,1,11,0
"13_041",0.347276755319651,0.347276755319651,0.347276755319651,10,0
"13_046",0.676426341748945,0.333220407272951,1.01963227622494,16,25.8867902981802
"13_048",0.768987183009792,0.561819213512019,0.976155152507565,13,13.7450852181455
"13_051",0.44311743629147,0.098606785481231,0.787628087101708,8,39.6668525798404
"13_054",1,1,1,3,0
"13_057",0.429985440624734,0.285485269048434,0.574485612201034,16,17.1458310838923
"13_061",0.345622536820943,0.345622536820943,0.345622536820943,3,0
"13_063",0.337268960615256,0.337268960615256,0.337268960615256,3,1.67949139954352e-14
"13_069",0.677791264533429,0.677791264533429,0.677791264533429,6,8.3571498826593e-15
"13_076",0.626810799155827,0.392011772358313,0.861609825953342,20,19.1118950083189
"13_077",0.37459021150261,-0.187797103693551,0.936977526698772,4,76.5989860014031
"13_080",0.400053830635203,0.400053830635203,0.400053830635203,4,7.07955124172807e-15
"14_002",0.550326373117537,0.550326373117536,0.550326373117537,6,1.0292807075145e-14
"14_008",0.353806506975611,-0.261699317781966,0.969312331733189,15,88.7585665804716
