"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"11_004",0.723853576128633,0.723853576128633,0.723853576128633,16,7.8253439281986e-15
"11_005",0.424398477761661,0.34417847190096,0.504618483622362,27,9.64390226717784
"11_007",0.308205077301165,0.233877875353553,0.382532279248777,92,12.3041586926714
"11_008",1,1,1,1,0
"11_009",0.518374518038316,0.450497597478062,0.58625143859857,13,6.68070684677005
"11_011",1,1,1,2,0
"11_012",0.0902441867582288,0.0902441867582288,0.0902441867582289,11,1.56918783091215e-14
"11_013",0.455024410529812,0.455024410529812,0.455024410529813,13,1.24485699135737e-14
"11_014",0.454706887059681,0.216498069611948,0.692915704507413,29,26.7282318349335
"11_015",0.544818478327721,0.382703208970302,0.70693374768514,40,15.181546774076
"11_016",0.458050518366423,0.458050518366423,0.458050518366424,13,1.23663285156065e-14
"11_017",0.411969190164806,0.362189373783264,0.461749006546348,85,6.16499148652997
"11_018",0.392912724871915,0.0137224573277401,0.77210299241609,19,49.238522951753
"11_019",0.352676434694959,0.352676434694959,0.352676434694959,14,0
"11_020",0.487937490495751,0.40547270427985,0.570402276711652,257,8.62279930069919
"11_022",0.346377939189365,0.0550810473234591,0.637674831055271,17,42.9071388162627
"11_023",0.540129830323991,0.260006482329748,0.820253178318234,38,26.4603188869494
"11_025",0.325608439020086,0.221349298531378,0.429867579508793,20,16.3366278788522
"11_026",0.320978894229459,0.320978894229458,0.320978894229459,5,8.82363807823097e-15
"11_027",0.243710689678602,0.0907935165781376,0.396627862779066,43,32.0129436958522
"11_028",0.323077758061478,0.323077758061478,0.323077758061478,16,0
"11_029",1,1,1,2,0
