"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
793,0.888888888888889,0.913447852265621,0.843359600230636,9,0,"0"
795,0.666666666666667,0.881887327013857,0.843359600230636,3,2,"1-2"
802,1,0.851538521033018,0.843359600230636,3,0,"0"
809,0.875,0.8424918322193,0.843359600230636,8,0,"0"
819,1,0.777940188779773,0.843359600230636,4,0,"0"
821,0.75,0.922938208747863,0.843359600230636,4,0,"0"
824,0.857142857142857,0.860302197387043,0.843359600230636,7,1,"1-2"
828,1,0.832010976210057,0.843359600230636,8,0,"0"
837,1,0.864676477212799,0.843359600230636,2,0,"0"
839,1,0.885541521026235,0.843359600230636,3,1,"1-2"
850,1,0.879397696297997,0.843359600230636,3,0,"0"
851,0.833333333333333,0.824351343748804,0.843359600230636,12,0,"0"
852,1,0.860312830310409,0.843359600230636,15,1,"1-2"
854,1,0.892067980758808,0.843359600230636,4,0,"0"
858,0.866666666666667,0.856873333068623,0.843359600230636,15,0,"0"
867,1,0.738007523375586,0.843359600230636,3,0,"0"
873,1,0.860289004817706,0.843359600230636,1,0,"0"
877,1,0.852489698860785,0.843359600230636,5,0,"0"
883,1,0.898523895500945,0.843359600230636,3,0,"0"
885,1,0.825345068379587,0.843359600230636,5,1,"1-2"
886,1,0.918110395584512,0.843359600230636,3,0,"0"
889,1,0.947096055339761,0.843359600230636,2,1,"1-2"
892,0,0.914713607382782,0.843359600230636,2,0,"0"
894,0.8,0.693459769293293,0.843359600230636,5,0,"0"
902,1,0.825121680972788,0.843359600230636,6,1,"1-2"
906,1,0.8470652532683,0.843359600230636,2,0,"0"
910,0.866666666666667,0.793710588208014,0.843359600230636,15,0,"0"
911,0.555555555555556,0.60586293834608,0.843359600230636,9,0,"0"
915,0.777777777777778,0.793953941035257,0.843359600230636,9,0,"0"
916,0.333333333333333,0.709465014445185,0.843359600230636,3,0,"0"
917,1,0.858839151528107,0.843359600230636,1,0,"0"
919,1,0.884206125653759,0.843359600230636,2,0,"0"
921,0.8,0.638642288293711,0.843359600230636,5,0,"0"
926,0.714285714285714,0.859770191207043,0.843359600230636,7,0,"0"
928,0.9,0.877780833502238,0.843359600230636,10,0,"0"
